transcription_text,start,stop,path
อือ ถ้าเป็นผ่อนขั้นต่ำต่อเดือนอ่ะค่ะ หนึ่งพันบาทตรงนี้,33.99,38.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span03-12-60312001507012873-177.wav
ถ้าลูกค้าจ่ายขั้นต่ำเข้ามา ก็คือเหมือนคงสถานะในบัญชีเอาไว้,362.55,365.9,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-11-10411001507005033-84.wav
ขั้นต่ำของคุณน่ะ ตอนแรกคุณบอกว่าขั้นต่ำห้าร้อย,224.57,227.81,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-11-10411001507005033-84.wav
เหมือนลูกค้าจ่ายขั้นต่ำเข้ามา วงเงินสะสมอยู่ในบัตร,191.99,195.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-11-10411001507005033-84.wav
มันไม่ใช่ขั้นต่ำนะคะ,222.7,224.53,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-11-10411001507005033-84.wav
ขั้นต่ำใช่ ขั้นต่ำห้าร้อยลูกค้า แต่ว่า,228.7,231.98,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-11-10411001507005033-84.wav
นะครับ ก็คือถ้าจ่ายขั้นต่ำมาทุกเดือนทุกเดือน ทุกเดือน ก็คือเหมือนการสะสมวงเงินไว้ในบัตร,215.7,220.17,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-11-10411001507005033-84.wav
ชำระให้ เท่าไหร่ฮะ เท่าไหร่ครับ ขั้นต่ำครับ,53.66,55.88,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-03-30903001507021944-76.wav
ไม่ไม่ ขอเป็นขอเป็น %?% ขอเป็นขั้นต่ำไปก่อน,67.7,70.23,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-03-30903001507021944-76.wav
แต่ถ้าเกิดพี่จะหมุนเงินตรงเนี้ยอย่างที่หนูแจ้งไปตรงเนี่ย พี่รีบเคลียร์เข้ามาแล้วกัน เพราะว่าบัตรเนี่ย ถ้าเกิดเคลียร์ขั้นต่ำ,67.96,74.04,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-20-60120001506917202-201.wav
ถ้าขั้นต่ำ จ่ายอยู่ที่หนึ่งพันสามร้อย สิบสองบาทนะคะ สิบสองบาทห้ามขาดด้วยนะคะ หนึ่งพันสามร้อยสิบสองบาทค่ะ,43.78,51.89,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-24-60424001506921249-89.wav
เพราะว่าตรงนี้ค่า ค่างวดขั้นต่ำที่จะสามารถปรับปรุงบัญชีได้เนาะ เอ่อ ลูกค้าเห็น SMS ไหมที่ %agent% ส่งเข้าไปให้,58.8,66.14,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-23-60423001506934765-165.wav
เนาะ คือยังไงเดือนนี้ลูกค้าจ่ายขั้นต่ำตรงนี้เข้ามาก่อน,350.02,352.68,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-15-30915001507014973-128.wav
จ่ายเดือนขั้นต่ำเดือนเท่าไหร่ครับ,140.89,142.64,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span11-26-31126001507022793-205.wav
ผ่อนได้มั้ยเป็นรายเดือนขั้นต่ำก็ได้ เพราะ อิออนไม่ได้คิด ดอกเบี้ยค่าปรับแล้วอ่ะค่ะ ลูกค้าชำระมาเท่าไหร่ ก็คือหักไปเลยอ่ะค่ะ,132.21,140.31,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span11-26-31126001507022793-205.wav
วันที่หก ตรงนี้ตัวยอดเราเรียกเก็บยอด ขั้นต่ำสองงวดแล้วนะคะ เพราะว่ามีการเว้นจ่ายคือ สองเดือน,28.74,34.32,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span11-30-31130001507019589-219.wav
