transcription_text,start,stop,path
ใช่ ค่ะ ตรง นี้ จะ เป็น ยอด ปิด บัญชี เลย ค่ะ งวด หน้า จะ อ่า ถ้า มี ยอด ค่า ปรับ กับ ใน ส่วน ของ อ่า ดอกเบี้ย เรียก เก็บ ลูกค้า ไม่ ต้อง จ่าย เข้า มา นะ คะ เดี๋ยว พนักงาน ทำ,68.65,76.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528354706-30545.wav
อ่า ประทานโทษ นะ คะ หนึ่ง พัน แปด สิบ เก้า บาท ปิด บัญชี เลย ค่ะ,56,58.99,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528354706-30545.wav
ใช่ แต่ว่า คือ บัญชี จะ ตก ไปเป็น ค้าง สอง งวด นะ คะ คือ อ่า ลูกค้า จะ จ่าย เพิ่ม เข้า มา เพื่อ ปิด บัญชี เลย ใช่ ไหม คะ หรือ ว่า ยังไง,39.6,46.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528354706-30545.wav
เอ่อ ของ ลูกค้า %agent(แสงเดือน)% ขอ อนุญาต ปัด เศษ นะ คะ จะ อยู่ ที่ สี่ ร้อย เก้า สิบ บาท ถ้วน ค่ะ ตรง นี้ ปิด บัญชี เลย ค่ะ,23,28.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528353931-28961.wav
ค่ะ ไม่ ทราบ อ่า ได้ ชำระ เข้า มา หรือ ยัง คะ เนี่ย ยอด ปิด บัญชี,18.3,21.98,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528353931-28961.wav
ได้ ค่ะ ได้ ตรง นี้ เป็น ยอด สาม ห้า หก นะ คะ ปิด บัญชี โดย สมบูรณ์ เลย นะ คะ,25.9,30.19,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528353787-28789.wav
ค่ะ ไม่ ทราบ ได้ ชำระ เข้า มา หรือ ยัง ค่ะ ยอด ปิด บัญชี,16.25,19.04,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528353787-28789.wav
ถ้า ถ้า เกิด ปิด บัญชี ยังไง ก็ รบกวน ช่วย แจ้ง เฉพาะ ลูกค้า อ่า ทาง ทาง เจ้าหน้าที่ เขา นิดนึง เขา จะ ได้ ประสาน งาน ให้ ต่อ,155.85,160.79,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-144-20244001528350789-25293.wav
เอ่อ ปิด บัญชี นะ คะ ลูกค้า,19.6,21.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528349971-24408.wav
คือ พอดี ว่า ปิด บัญชี ก็ คือ เคลียร์ ยอด เต็ม ตาม ตาม ที่ ลูกค้า ใช้ จ่าย ไป ตาม ใบ แจ้ง หนี้ นะ คะ,45.65,51.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-145-20245001528349305-24146.wav
อ่า เค้า เรียกว่า ปิดบัญชี ก็ คือ เคลียร์ ยอด เต็ม ทั้งหมด อ่ะ ค่ะ เป็น วัน ที่ ยี่สิบสอง เดือน สี่ ถูก มั้ย อ่ะ คะ,28.05,33.29,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-145-20245001528349305-24146.wav
ค่ะ ของ คุณ จรูณ นะ คะ ก็ คือ ทำ กะ ไอ้ การ ปิด บัญชี อ่ะ นะ คะ เมื่อ วัน ที่,21.15,26.54,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-145-20245001528349305-24146.wav
อิออน ทำไม ถึง ทำไม ถึง มี ระบบ อิออน มัน มัน เป็น อย่าง งี้ อ่ะ ครับ เขา จ่าย บิล แรก ของ บิ๊กซี ไป แล้ว พัน นึง แล้ว ก็ เป็น ที่ สอง ของ อิออน อีก เจ็ด พัน กว่า ปิด บัญชี แล้ว,21.9,33.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-205-40305001528349078-325582.wav
จะ มี ยอด ใน ส่วน ของ ที่ ค้าง แล้ว ปิดบัญชี จบ เลย นะ,74.25,77.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-43-40143001528348477-325189.wav
นะ ครับ อยาก ให้ ปิด บัญชี ตรง นี้ ไป เพื่อ ที่ ว่า เดือน หน้า เนี่ย,56.9,60.24,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-43-40143001528348477-325189.wav
ได้ เหรอ ครับ เดี๋ยว ผม รบกวน นิดนึง เพราะ ว่า ตรง นี้ คือ จะ ปิด สามารถ ปิด บัญชี ได้ แล้ว,51.85,56.79,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-43-40143001528348477-325189.wav
เรา จะ ไม่ สามารถ ทำ เรื่อง ปิด บัญชี ให้ ได้ นะ คะ,140.2,142.69,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528343233-15323.wav
ของ คุณ ไชยา ใน ส่วน ของ ตัว บัตร โกลด์ วีซ่า นะ คะ ที่ ลูกค้า ได้ ปิด บัญชี ไป นะ คะ,70.35,74.99,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-171-20271001528343029-14917.wav
ถ้า อย่าง คุณ ยุวดี ว่า อีก สัก สอง เดือน สาม เดือน ที่ จะ ปิด บัญชี เลย หรือ อะไร ส่วน นี้ มัน มัน ก็ ยัง เป็น อีก ประเด็น หนึ่ง,64.55,70.54,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-26-40126001528341251-315374.wav
นะ คะ ตรง นี้ พนักงาน ส่ง เรื่อง ให้ ลูกค้า เรียบร้อย นะ คะ ขอ หนังสือ รับรอง ปิด บัญชี,18.55,22.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528341173-11756.wav
ไม่ ไม่ ลูกค้า ตอน นี้ คือ มัน ยัง ไอ้ ต้น เดือน อยู่ เลย ลูกค้า ทยอย เข้า มา ก่อน ได้ ไหม เพราะ มัน ยัง ไม่ ปิด บัญชี,32.6,39.13,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-18-20118001528339674-8874.wav
เป็น เป็น งวด สุดท้าย แล้ว น่ะ ค่ะ อยาก ให้ ให้ ปิด บัญชี ตรง รอบ น่ะ ค่ะ ลูกค้า,49.06,52.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-162-40262001528339420-313537.wav
เพราะ ว่า รอบ ที่ ปิด บัญชี เข้า มา เนี่ย ก็ คือ ปิด ทั้งหมด เลย ถูก ไหม คะ แต่ว่า ยัง มี ตัว ประกัน เนี่ย ที่ ลูกค้า ยัง ไม่ ได้ ยกเลิก มัน จะ มี,54.4,62.09,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-140-20240001528339352-8092.wav
พอดี ยอด ที่ ลูกค้า ชำระ ปิด เข้า มา เนี่ย เป็น ยอด ปิด บัญชี พอดี,19,23.54,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-140-20240001528339352-8092.wav
เพราะว่า งวด งวด นู้น ที่ ผม ส่ง เข้า ไป สอง งวด แล้ว ก็ ปิด บัญชี ไป เลย,62.15,66.94,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-192-20292001528339145-7335.wav
นะ คะ อ่า ใน ส่วน ของ ทอง จะ ไม่ %(ทะ )% สามารถ ทำ รายการ สอง สัญญา ได้ นะ คะ เพราะ ฉะนั้น ก็ ถูกต้อง แล้ว อ่ะ ค่ะ ที่ ลูกค้า จ่าย ปิด บัญชี เดิม นะ คะ ไป เมื่อ วัน ที่ สิบเจ็ด เดือน สี่ แล้ว ลูกค้า ทำ ผ่อน ใหม่ ถูก ไหม คะ,85.9,96.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-192-20292001528339145-7335.wav
แต่ว่า ถ้า คุณ ลูกค้า จะ เคลียร์ เลย ก็ คือ ได้ เลย ตรง นี้ จะ ได้ ปิด บัญชี ใน ส่วน ของ ตัว ทีวี ตัว ตัว ก่อน นะ คะ,64.6,69.93,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-83-20183001528337576-3486.wav
ไปปิดบัญชีหรอคะ,110.84,112.38,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-06-60106001507007591-163.wav
วันที่สิบ ลูกค้าไปปิดบัญชีหรอ,107.32,109.28,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-06-60106001507007591-163.wav
วันวันที่สิบอ่ะค่ะ ที่ลูกค้าแจ้งว่าจะไปอ่ะค่ะ ลูกค้าจะไปเคลียร์ปิดบัญชีหรอคะ หรือว่าจะไป ไปผ่อนชำระ หรือว่ายังไงคะ,92.81,99.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-06-60106001507007591-163.wav
อ่าของลูกค้าน่ะค่ะ ค้างมาหลายรอบบิลแล้วน่ะค่ะ ไม่ทราบลูกค้าพอจะมีตัวเงินก้อนตัดปิดบัญชีแล้วหรือยังค่ะ,25.63,31.06,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-05-10505001507010442-19.wav
เป็นปิดบัญชีหรือว่าเป็นผ่อนชำระบ้างไหม พอดีว่ายังไม่มียอดเข้ามาเลยค่ะตรงนี้,24.16,28.61,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span03-12-60312001507012873-177.wav
ถ้าสมมติว่า เดือนนี้ลูกค้ามีแนวโน้มที่จะปิดบัญชี จะอยู่ที่หนึ่งแสนหนึ่ง หมื่น หนึ่งแสนห้าหมื่นห้าพัน,48.22,54.89,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-28-10528001507014512-18.wav
โอเค งั้นในเดือนนี้ลูกค้ามีแนวโน้มที่จะปิดบัญชีเลยมั้ยคะ มีส่วนลดอยู่นะ,33.87,38.5,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-28-10528001507014512-18.wav
เราจะได้ช่วยคุยแนะนำให้ลูกค้าเคลียร์ปิดบัญชีออกจากระบบไปเลย,267.23,271.35,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-30-20530001507010530-33.wav
เหลือแต่ว่าลูกค้าจะรอปิดบัญชีในเคลียร์ในส่วนของตรงนี้,61.22,64.49,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-03-30903001507021944-76.wav
ทำการเคลมปิดบัญชีหรือว่ามีเงิน,168.11,170.76,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-30-20530001507010530-33.wav
เดี๋ยวยังไง เข้าไปติดต่อแจ้ง แจ้ง แจ้งด้วยน่ะครับผม ว่าปิดบัญชี,131.85,134.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span11-08-31108001507003249-167.wav
เป็นปิดบัญชีเค้าเรียกว่า โครงการปิดบัญชีรับยอดส่วนลด แต่ถ้าลูกค้าปิดบัญชีไม่ได้ ลูกค้าจะต้องผ่อนชำระ,285.76,292.16,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-29-30929001506999959-85.wav
เจ็ดพันกับอีกยี่สิบสามบาท แต่ถ้าคุณปิดบัญชี ก็คือจ่ายอยู่ที่ ห้าพันสามร้อยบาทถ้วน,278.72,284.94,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-29-30929001506999959-85.wav
ถ้าไม่น่าจะได้ ปิดบัญชีไม่ได้ ก็ต้องเป็นการผ่อนชำระนะคะ,250.38,254.17,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-29-30929001506999959-85.wav
ไม่ทราบว่าสามารถปิดบัญชี รับยอดส่วนลดได้มั้ยคะ,243.06,246.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-29-30929001506999959-85.wav
ถ้าคุณมีความประสงค์ที่จะชำระ จากยอด เจ็ดพันยี่สิบสามบาท ตัวเนี้ยคุณได้รับในส่วนของโครงการปิดบัญชี รับยอดส่วนลด,221.35,228.67,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-29-30929001506999959-85.wav
ถ้าพี่ผ่อนไปสักสามสี่เดือนได้ ถ้าเกิดว่าพี่มีเงินมา พี่มาขอส่วนลดปิดบัญชีก็ เหมือน เหมือนเดิมครับ เหมือนสัญญาตัวแรก,234.56,240.05,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-01-10201001507000588-180.wav
เดือนหน้าก็คือปิดบัญชี สามพัน แล้ว ก็จ่ายส่วนต่างอีกสองพัน ก็คือ,166.08,170.15,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-01-10201001507000588-180.wav
ครับ ของอิออนที่แจ้งว่าปิดบัญชีไปแล้วใช่ไหมครับผม,13.51,16.83,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span11-08-31108001507003249-167.wav
ถ้าปิดยัง ถ้าจะปิดบัญชีใช่ไหมลูกค้า ลูกค้า ปิดบัญชีทั้งสองบัตร ลูกค้าขอประทานโทษน่ะ ลูกค้าจะปิดบัตรนึง ปิดบัตรไหนจ้ะ บัตร บัตรที่เป็นกดเงินสดหรือเปล่าค่ะ สองหมื่นกว่าบาท ใช่ไหม,27.96,41.58,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-13-10513001507015641-152.wav
ถ้าปิดบัญชี จะทำยังไง,23.66,27.08,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-13-10513001507015641-152.wav
อ่อ เสียแล้วค่ะ ทีนี้ฉันถามว่าถ้าฉันจะปิดบัญชีทำยังไง เพราะว่า,16.07,20.82,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-13-10513001507015641-152.wav
ถ้าเกิดว่าลูกค้าสนใจจะเคลียร์ปิดบัญชีอ่ะค่ะ,45.49,48.58,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span10-05-31005001507022056-57.wav
ไม่มี ไม่มีแล้วครับ คือว่าตัดบัญชี ปิดบัญชีไปเลย,148.3,151.65,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span03-15-30315001507000567-137.wav
อ่าพี่จะได้ใบเสร็จปิดบัญชีอ่ะครับ,138.5,141.47,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span03-15-30315001507000567-137.wav
ถ้าแบบว่า ถ้าลูกค้าไม่ไป แต่ว่าสนใจที่จะปิดบัญชีหนูก็จะ,227.98,231.91,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-25-10225001506999733-208.wav
คือ แต่ว่าลูกค้าจะจ่ายเข้ามา ปิด ปิดบัญชีหนึ่งสัญญาก่อนใช่ไหม หรือว่ายังไงเอ่ย,51,55.18,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span03-24-60324001506999812-65.wav
ติดต่อในส่วนของเอกสาร ยืนยันการปิดบัญชีอีกครั้งนึงนะคะ,23.9,27.25,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-15-60215001507010595-35.wav
ตัวนี้เห็นแจ้งว่าจะจะปิดบัญชีเหรอคะ,27.15,31.08,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-13-60213001507023053-185.wav
ค่ะ ในในเดือนนี้คุณลูกค้าสนใจที่จะปิดบัญชีเลยไหมคะ,24.71,27.94,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-15-10515001507014046-124.wav
วันนี้ เย็นนี้ประมาณช่วงกี่โมงอ่ะคะลูกค้า พอดี %agent% จะ clear ในส่วนของการปิดบัญชีให้ลูกค้าด้วยอ่ะค่ะ,29.39,35.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-10-60110001507014931-213.wav
แต่ในส่วนเนี้ยคุณ %name% ถ้าหากคุณอ่ายังไม่สะดวกปิดบัญชีอ่ะค่ะ เป็นตัวยอดที่ค้างทั้งหมดเนี่ย รวมทั้งยอดวันที่สองที่ผ่านมาด้วยนะคะ จะอยู่ที่หนึ่งพันสี่ร้อยบาทนะคะ,174.2,184.43,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span12-02-11202001507001526-184.wav
ยังค่ะ ยังค่ะ คุณ %name% ในส่วนนี้ถ้าคุณ %name% เคลียร์ยอดที่ค้างหมดแล้วหรือว่ามีการปิดบัญชีแล้วตรงเนี้ยค่ะ อ่าต้องขออนุมัติใหม่ทาง ทางฝ่ายสินเชื่ออีกครั้งนึงนะคะ,149.4,159.63,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span12-02-11202001507001526-184.wav
คุณ %name% คะ อันนี้คือยอดปิดบัญชี ณ วันที่สามเดือนนี้ วันนี้เลยใช่มั้ยคะ,126.9,131.88,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span12-02-11202001507001526-184.wav
จ่าย เคลียร์ยอดที่ค้างหรือว่ายอดปิดบัญชีคะ,24.21,26.98,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span12-02-11202001507001526-184.wav
พี่พี่ต้องใจเย็นเย็นหน่อยอาจจะแบบว่าอาจจะประมาณสิ้นปีผมว่า %(อะ)% อาจจะปิดบัญชีหมดเลยเพราะว่าผมรำคาญเรื่องโทรตามบ่อย,59.92,67.63,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-15-60115001507017778-3.wav
จครับเพราะว่าผมใกล้จะปิดบัญชีแล้วเพราะว่ารอรอรอรอ,56.2,59.59,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-15-60115001507017778-3.wav
สอบถามนิดนึงลูกค้ามีโครงการที่จะปิดบัญชีไหมคะ ณ ตอนเนี่ย bank มีส่วนลดอยู่ที่สี่,31.45,36.06,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span06-13-10613001507020191-91.wav
ทางเดียวที่จะให้การช่วยเหลือคุณ %name% ได้นะครับ ให้ลูกค้าเนี่ยครับ ปิดบัญชีนะครับ ส่วนลดเข้ามานะครับ เพราะว่า ณ ตอนเนี้ยระงับตัวเรื่องในการผ่อนชำระนะครับ,75.99,85.74,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-01-30401001507005406-213.wav
ถ้าเกิดกรณีปิดอ่า เอ่อมีเงินในส่วนของปิดบัญชีนะ ก็ยังสอบถามเข้ามาได้นะครับ เรายังมีส่วนลดให้คุณอยู่นะครับผม,30.83,36.98,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-27-30427001506999804-225.wav
อ่าถ้าถ้าเป็นกรณีปิดปิดบัญชีอ่ะครับผม ก็คือเรา ก็ยังมีส่วนลดให้คุณอยู่นะครับผม ถ้าถ้าปิดนะครับ,39.9,45.59,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-27-30427001506999804-225.wav
อือ ถ้าเลือกก็คือ อ่าจ่ายปิดบัญชีไปเลย หนึ่งหมื่นหนึ่ง หนึ่งหมื่นหนึ่งร้อยแปดสิบห้าบาทเจ็ดสิบสองสตางค์น่ะค่ะ,54,61.27,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span12-17-31217001507005348-98.wav
ยังไม่มีตัวเงินที่จะปิดบัญชีเลยใช่มั้ยเดือนนี้,41.55,45.65,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-03-10203001507007773-102.wav
คือลูกค้าปิดบัญชีตรงนี้จบ แล้วก็ให้คุณติดต่อเข้าบริษัท ไฮเวย์ คือเจ้าหนี้ของคุณโดยตรง,73.18,78.36,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span09-01-30901001507014663-37.wav
คือในกรณีเป็นเป็นส่วนลดปิดบัญชี ถูกต้องมั้ยคะ,44.64,48.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-21-10221001507007255-17.wav
ชัวร์ใช่ไหมเพราะว่า %agent% จะแจ้งงี้ ถ้าเป็นเงื่อนไขของการขอส่วนลดปิดบัญชีเราต้อง,139.19,144.66,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-31-10231001507008062-142.wav
อื้ม ตรงนี้คุณ %name% สามารถปิดบัญชีได้เลยไหมเพราะยอดเหลือไม่เยอะแล้วครับ,21.52,25.5,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-19-10519001507009523-128.wav
อือ คุณลูกค้า %agent% จะแจ้งงี้คือ bank อ่ะเขาต้องการให้ลูกค้าเคลียร์สถานะปิดบัญชีกับทางกสิกรให้เร็วที่สุดอ่ะค่ะ,35.75,41.83,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-31-10231001507008062-142.wav
แต่ว่าถ้าปิดบัญชีเนี่ย พอดีผมไม่มั่นใจว่าเงินผมจะพอรึเปล่าเนี่ยครับ,32.19,36.87,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-08-10508001507020123-11.wav
%agent% ติดต่อสอบถามอ่ะค่ะ เห็นที่ลูกค้าแจ้งไว้ว่าจะปิดบัญชีใน ในต้นเดือนเนี้ยค่ะ,22.25,27.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-08-10508001507020123-11.wav
ลูกค้ายอดเหลือที่เท่าไหร่ ลูกค้าสามารถขอส่วนลดปิดบัญชีได้ทันทีเลยนะคะ,257.8,262.58,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span10-18-31018001507020281-49.wav
คุณจะปิดบัญชีได้ ถ้าเกิดว่ามีเงินก้อนที่จะปิดบัญชี ณ ตอนนั้นน่ะค่ะ,252.66,257.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span10-18-31018001507020281-49.wav
คือตรงตรงนี้นะคะ หนังสือรับรองการปิดบัญชีอ่ะค่ะ จะออกให้ลูกค้าเนี่ยหลังจากที่มีการปิดยอดงวดสุดท้ายหมดแล้ว,115.42,121.81,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-26-60126001507013264-114.wav
อ๋อจะปิดปิดหมดเลยใช่ไหมคะ ก็ก็คือเป็นหนังสือรับรองการปิดบัญชีด้วยใช่ไหมคะ,110.62,115.31,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-26-60126001507013264-114.wav
สัญญานี้พี่จะปิดบัญชีเลยมั้ยคะ %agent% จะได้ทำส่วนลดให้ เพราะว่าถ้าเกิดมีชำระมาทุกเดือนอย่างเงี้ยเรามีส่วนลดให้ได้,24.54,31.64,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-10-10510001507018057-38.wav
ก็คืออยู่ในส่วนของการจัดฟ้อง %(อัน)% จัดสรรฟ้อง อันนี้ดูตัวยอดปิดบัญชีไหม,14.22,18.59,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-25-10525001507005899-73.wav
ถ้าสมมติว่าลูกค้ายังปิดบัญชีไม่ได้ ลูกค้าเดินชำระ เดินบัญชีเข้ามาไหมคะ อันนี้ก็จะช่วยตัดยอดลูกค้าไปได้ค่อนข้างเยอะ,22.85,30.15,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-25-10525001507005899-73.wav
อ่ามีส่วนลดในการปิดบัญชีอ่ะค่ะ %agent% ต้องต้องโทรสอบถามลูกค้าอ่ะค่ะว่าสะดวกไหม,13.93,19.29,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-13-30413001506999919-18.wav
สองพันเก้าร้อยยี่สิบสองบาทกับอีกยี่สิบเจ็ดสตางค์ลูกค้าจ่ายอยู่สามงวดก็ปิดบัญชีแล้วอ่ะค่ะลูกค้า,151.12,156.29,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span05-22-10522001507008949-53.wav
