transcription_text,start,stop,path
คือ %agent% จะให้ลูกค้าจ่ายขั้นต่ำเข้ามาก่อนในส่วนของเช้าซื้อน่ะค่ะอยู่ที่หกร้อยหกบาท,107.35,112,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span03-01-30301001507003602-64.wav
พี่ต้องจ่ายขั้นต่ำเข้าไปเหมือนเดิมน่ะค่ะ,40.82,43.93,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-07-60307001506928453-93.wav
ถ้าเกิดว่าจ่ายได้ทางเราก็ยังสามารถที่จะให้ผ่อนจ่ายขั้นต่ำก็คือหนึ่งงวดได้อยู่นะคะ,255.85,261.5,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span01-06-60106001507020452-191.wav
แต่เดือนนี้คือถ้าจ่ายขั้นต่ำได้ก็อยากให้จ่ายเข้ามาเดือนหน้ามันก็ยังจะสามารถทยอยจ่ายขั้นต่ำได้อยู่,69.89,75.39,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-31-60431001507020216-76.wav
แต่ว่ายังจ่ายขั้นต่ำได้อยู่ ไม่ทราบว่าเดือนนี้คือชำระยอดขั้นต่ำได้มั้ยหนึ่งพันห้าสิบบาท,27.65,32.82,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span04-31-60431001507020216-76.wav
แต่งวดเดือนตุลาคมนี้ ยังไง %agent% รบกวนลูกค้าจ่ายขั้นต่ำให้ครบ,72.86,76.8,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-19-10219001506933847-173.wav
ดำเนินการจ่ายได้ไม่เกินวันพรุ่งนี้เท่านั้น ลูกค้าจะต้องจ่ายขั้นต่ำค่างวดให้เป็นปกติ,28.36,34.09,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-19-10219001506933847-173.wav
แต่การผ่อนจ่ายขั้นต่ำรายเดือน ตรงนี้คุณพี่ต้องจ่ายอย่าง ต่อเนื่องทุกเดือนนะครับ,93.88,97.69,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-23-60423001506913906-62.wav
อืมค่ะ งั้นเดี๋ยวต้องต้องลองดูน่ะค่ะเพราะว่าแต่ถ้าเกิดว่าในเรื่องของการทำเรื่องประนอมหนี้หรือจ่ายขั้นต่ำเนี่ยของเราเนี่ยจะต้องยกเลิกออกไป,165.1,172.76,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-03/span02-01-10201001507022079-126.wav
แบบนี้ได้ไหม จ่ายขั้นต่ำเดือนละหนึ่งพันบาท ก็คือประมาณห้างวด,67.8,72.25,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-19-60219001506929243-65.wav
ใช่ค่ะลูกค้าเพราะว่ามันเข้าสี่งวดแล้วอ่ะค่ะรบกวนจ่ายมาก่อนสักงวดได้ไหมคะอย่างน้อยน้อยของลูกค้ายังจ่ายขั้นต่ำได้อยู่ ณ วันนี้อ่ะค่ะ,33.2,40.95,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-20-60420001506917597-212.wav
ส่งยอดขึ้นหน้าระบบนะคะการจ่ายขั้นต่ำ,14.75,17.81,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-22-31022001506917102-151.wav
มีมาเรื่อยเรื่อย แต่ว่าถ้าจ่ายขั้นต่ำ เข้ามาทุกเดือนอย่างเงี้ยค่ะ มันก็จะไม่มีดอกเบี้ย มันก็จะตัดแต่เงินต้นไปเรื่อยเรื่อย,180.8,187.34,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-04-10504001506937833-54.wav
เพราะว่าถ้าจ่ายขั้นต่ำ สามร้อยบาทก็ยังดีค่ะ เพราะว่ามันจะตัดแต่เงินต้นไปเรื่อยเรื่อยอ่ะค่ะ ถ้าจ่ายมาทุกงวดทุกงวดอย่างเงี้ยค่ะ มันจะไม่มีดอกเบี้ย,164.52,173.19,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-04-10504001506937833-54.wav
เจ็ดพันสองร้อยบาทถ้วนถ้าจ่ายขั้นต่ำห้าร้อยบาทต่อเดือนจะไหวไหมคะ,90.07,95.22,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-04-10504001506937833-54.wav
%agent(จันทร์ทิพย์)% แนะนำอ่ะค่ะว่า ให้จ่ายขั้นต่ำของบัตร %?% ก่อนเพราะว่ามันค่อนข้างน้อยอยู่ที่,83.22,89.92,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-04-10504001506937833-54.wav
วันที่แปดจะจ่ายขั้นต่ำไม่ได้ ใช้บัตรไม่ได้ แต่ต้องจ่ายเต็มหมื่นสามเท่านั้น ถึงจะใช้บัตรได้หมื่นสอง,19.95,27.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-08-10408001506928994-19.wav
ยังเลย อันนี้พี่ %name% จะปิดบัญชีไปเลยไหมหรือว่าจะจ่ายขั้นต่ำก่อน,17.85,23.05,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-15-60415001506925412-52.wav
ให้ลูกค้าผ่อนจ่ายขั้นต่ำ แต่ว่าถ้ายังไงเนี่ยลูกค้า,317.87,321.3,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-28-10228001506913632-123.wav
ค่ะ เอ่อ พี่คะ แล้วถ้าสมมุติหนูจะปรับปรุงโครงสร้างหนี้อ่ะค่ะ คือแบบ จ่ายขั้นต่ำไปเลยอ่ะค่ะ ไม่ใช่บัตรแล้วอ่ะ,47.91,55.3,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-13-60413001506927607-35.wav
ค่ะอันนี้พี่จ่ายขั้นต่ำหรือว่าเคลียร์สองงวดเลยคะพี่,26.25,30.45,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-18-30418001506917403-208.wav
ค่ะ เข้าใจแต่ว่าในส่วนตรงนี้ คือมันมันจ่ายขั้นต่ำจริงจริงเดือนละห้าร้อยบาทก็ ไม่ไม่ไหวหรอคะ,90.7,97.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-19-31019001506936860-15.wav
ก็อยู่ที่ยี่สิบเปอร์เซ็นต์ต่อปี ลูกค้าก็จ่ายขั้นต่ำเข้ามาใช่มั้ย,334.99,338.49,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-20-60420001506933458-209.wav
อ๋อ งั้นก็คงจ่ายขั้นต่ำเข้าไปก่อนนะคะ สองพันแปดร้อยสิบบาทนะ,86.5,91.15,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-27-60327001506927978-191.wav
แล้วจะให้เราช่วยเหลือยังไงเอ่ย พอให้จ่ายขั้นต่ำเข้ามาหนึ่งพัน ลูกค้าก็บอกไม่มีอ่ะค่ะ,521.31,526.3,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-20-60420001506933458-209.wav
อืม ก็ถ้า ถ้าดิฉันเสนอคนอื่นก่อน ตรงนี้ลูกค้าจ่ายขั้นต่ำเข้ามาได้มั้ยอ่ะคะ,401.46,406.01,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-20-60420001506933458-209.wav
ถ้าในการเข้าเงื่อนไข คุณลูกค้าต้องจ่ายขั้นต่ำอยู่ที่หนึ่งพันบาทก่อนอ่ะค่ะคุณลูกค้า,34.18,38.65,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span06-20-10620001506913917-147.wav
ยอดการจ่ายขั้นต่ำตัวนี้จะอยู่ที่เดือนละหนึ่งพันบาทขั้นต่ำครับผม,132.82,136.4,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-21-60121001506919065-57.wav
เพราะว่า สัญญามันจะถูกยกเลิกเป็นการจ่ายขั้นต่ำไง เพราะว่าที่พี่ทยอยมาเนี่ย,41.08,45.31,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-18-31118001506917368-197.wav
ตรงเนี้ย หนูต้องแจ้งให้ทราบเงื่อนไขเดิมถูกยกเลิกนะคะ พี่ต้องจ่ายขั้นต่ำเดือนละสองพัน เพราะถือว่าพี่ผิดนัด,17.93,23.06,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-04-60204001506918533-64.wav
ครับผมในในส่วนที่คุณในส่วนนี้ คุณพี่จะดำเนินการแบบไหนครับพี่ ทยอยจ่ายขั้นต่ำหรือว่าจะเป็นอ่าดำเนินการปิดบัญชี,52.51,60.05,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-01-31001001506933504-90.wav
โอเคค่ะ ตัวยอดการจ่ายก็คือ จะจ่ายขั้นต่ำตามยอดเจ็ดร้อยแปดสิบที่แจ้งไปใช่ไหม,16.55,21.5,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-27-10227001506913583-113.wav
ในยอดการจ่ายขั้นต่ำบริษัทอิออนอนุมัติมา ในยอดการจ่ายอยู่ที่เดือนละหนึ่งพันห้าร้อยบาท หรือว่าหนึ่งพันบาทนะครับ,154.74,159.86,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-24-30324001506932463-47.wav
แต่ถ้าปิดไม่ได้ก็ให้ลูกค้าจ่ายขั้นต่ำเข้ามา ที่สามร้อยบาทนะคะพี่,31.25,34.94,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-13-30313001506917022-208.wav
ได้เนาะ พอดีว่าที่ %agent% ต้องขอแบบนี้ก็คือ %agent% ส่งรายชื่อขอจ่ายขั้นต่ำเข้าไป ทีนี้ทางบริษัทเขาอนุมัติแล้วทีนี้,47,54.31,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-31-31031001506920681-111.wav
ต้องจ่ายขั้นต่ำประมาณเดือนเท่าไหร่คะ ต้อง ต้องถามทางพี่ก่อน,54.2,57.95,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-09-30909001506917926-133.wav
เลือกเลือกหนึ่งสัญญาแล้วก็จ่ายขั้นต่ำไปก่อนมั้ยคะ,219.65,222.68,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-17-30317001506920890-224.wav
ก็คือให้มีการจ่ายขั้นต่ำเนี่ยอย่างน้อยหนึ่งพันบาท ก่อนวันที่สิบสอง,238.72,242.72,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-02-30102001506935549-160.wav
อันนี้บัญชีคือของลูกค้ายังไม่ได้ %?% สรุปว่าลูกค้าจะเป็นผ่อนจ่ายขั้นต่ำต่อไหม,12.49,17.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-09-31109001506934841-142.wav
แต่ว่ามีมีเงินชำระอยู่ใช่ไหม เพราะว่า ณ ปัจจุบันเค้าตามอยู่ หกพันแปดร้อยสี่สิบบาท แต่ถ้าเกิดว่าลูกค้าจะจ่ายขั้นต่ำ,38.95,46.87,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-09-31109001506934841-142.wav
สะดวกยื่นชำระสองพันหกร้อยเก้าสิบเอ็ดเลยไหม หรือว่าจะเป็นจ่ายขั้นต่ำหนึ่งเดือน,60.7,65.85,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-27-31027001506935248-82.wav
%?% วันนี้จะจ่ายขั้นต่ำสี่ร้อย,60.85,62.85,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-25-10525001506927840-15.wav
นั่นแหละค่ะ หนูก็งงอยู่เหมือนกัน ถ้าเกิดลูกค้าแจ้งแจ้งว่าชำระแล้วที่ จริงจริงถ้าเกิด จะใช้บัตรเนี่ย ลูกค้าก็จ่ายขั้นต่ำมาทุกเดือนถูกต้องมั้ยคะ,208.05,216.79,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-25-30425001506922178-80.wav
ถ้ามันไม่ได้ยอดเต็มยังไง จ่ายขั้นต่ำเข้ามา ใช้บัตรไปก่อน เพราะว่าเดี๋ยว,259.93,263.25,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span03-04-60304001506831322-153.wav
ถ้าเกิดจะจ่ายขั้นต่ำ ก็คือให้แจ้ง %agent% เลย %agent% จะได้แจ้งเรื่องไปยังหน้าระบบให้,46.88,51.26,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-03-31203001506931475-139.wav
จ้ะ ถ้าเกิดลูกค้าจะจ่ายขั้นต่ำ %agent% สอบถามลูกค้าก่อนว่า ตัวเนี้ยเขาตามยอดอยู่ที่สี่พันห้าร้อยเจ็ดบาทนะคะ ขั้นต่ำอยู่ที่เก้าร้อยยี่สิบบาท,37.3,46.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-03-31203001506931475-139.wav
เอ่อ เดี๋ยวนะคะ ทางคุณพี่ไม่สะดวกจ่ายยอดเต็มจะให้จ่ายขั้นต่ำก่อนน่ะค่ะคุณพี่ แปดร้อยห้าสิบบาทอ่ะค่ะ,22.31,29.66,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-11-30411001506926690-226.wav
และคำนวณดอกเบี้ยใหม่แล้วก็เรามีความสามารถจ่ายขั้นต่ำเท่าไหร่ แล้วก็ไปเซ็นเอกสารนู้นนี้นั้นอือ,296.69,304.08,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-25-31025001506929646-232.wav
ตรงนี้ก็คือต้องผ่อนจ่ายยอดเต็มอ่ะ จ่ายขั้นต่ำเลยอยู่ที่เดือนละประมาณสองพันไหวมั้ย,85.65,90.83,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-11-10511001506917779-175.wav
ตรงนี้ก็คือสามารถจ่ายขั้นต่ำอยู่ที่เก้าร้อยบาทได้เลยน่ะค่ะ,105.67,108.99,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-29-30429001506928103-17.wav
คือจะให้จ่ายขั้นต่ำเข้ามาน่ะค่ะพี่,50.08,52.64,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-01-30401001506913642-69.wav
คือพี่ต้องหา พี่หาก่อนได้ไหม เพราะว่าตอนนี้พี่จ่ายขั้นต่ำแต่พี่สามารถกดเงินได้,86.53,92.26,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-27-30927001506923446-192.wav
แล้วก็ %agent% ให้จ่ายขั้นต่ำเพื่อที่จะ,129.27,131.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-07-60307001506930314-143.wav
หกพันหนึ่งร้อยห้าสิบสี่บาทนะคะ แต่ถ้าเกิดว่าจ่ายขั้นต่ำแบบนี้จ้ะพี่จะจ่ายอยู่,59.57,65.04,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-14-60214001506924289-59.wav
%?% เค้าบอกว่าขั้นต่ำเท่านี้ เราก็จ่ายขั้นต่ำเท่านี้ อย่างเงี้ยฮะ,133.2,137.11,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-24-60224001506935935-228.wav
ซึ่งตอนนี้หนูเช็กสถานะ มันเป็นแค่ล็อกธรรมดา ถ้าลูกค้าจ่ายขั้นต่ำ ตามเงื่อนไขของลูกค้าค้างหนึ่งเดือน,155.83,161.4,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-10-31110001506933997-143.wav
ลูกค้าจ่ายขั้นต่ำมาสี่พันกว่าบาทเนี่ยกดได้สองหมื่นเลยนะคะ,88.32,91.89,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-10-31110001506933997-143.wav
อันนี้ถ้าไม่นั่น ผมก็ต้องจ่ายขั้นต่ำเหมือนปกติอยู่ ใช่ไหมครับ,202.92,206.84,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-25-10225001506936447-131.wav
พี่ต้องจ่ายขั้นต่ำเข้ามาห้าร้อยบาท,216.54,218.93,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-11-60111001506923482-88.wav
เพราะว่าการที่ลูกค้าจ่ายขั้นต่ำหนึ่งรอบบิลน่ะ บัตรจะใช้ได้ถึงวันที่เจ็ดของทุกเดือนเท่านั้น,111.23,116.47,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-09-10409001506936299-219.wav
แต่ต้องมียอดจ่ายเข้ามาแต่ต้องจ่ายขั้นต่ำเข้ามา แล้วพี่ก็จ่ายเดือนละห้าร้อยบาทต่อเดือน,175.5,181.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-11-60111001506923482-88.wav
มันจะไม่เหมือนกับบัตรเครดิตที่สมมติว่าจ่ายขั้นต่ำเดือนละสองสองพัน %(โถะ)% สมมตินะ,432.76,438.92,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-23-10223001506936628-174.wav
สัญญาทุกสัญญาที่เป็นห้าสัญญาจะเปลี่ยนเป็นสัญญาเงินกู้ตัวเดียว แล้วก็เป็นยอดรวม แล้วก็จ่ายขั้นต่ำอยู่เท่านี้เริ่มเป็นงวดที่หนึ่ง,54.97,61.91,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-09-30309001506915505-187.wav
ก็จะแจ้งลูกค้าว่าลูกค้าต้องจ่ายขั้นต่ำต่อเดือนเท่าไหร่ ก็อยู่ประมาณพันหนึ่งร้อยกว่าบาทที่ที่เคยแจ้งไป,43.05,49.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-09-30309001506915505-187.wav
คือตรงนี้เราให้จ่ายขั้นต่ำได้อยู่ที่ยอดสี่ร้อยบาทน่ะค่ะ,48.2,51.79,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-08-60108001506933313-110.wav
ตรงนี้ก็จะได้จ่ายขั้นต่ำอยู่ที่,100.38,102.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-10-60210001506924328-71.wav
ถ้าเกิดว่ารอบบิลนี้ไม่จ่ายเข้ามา ก็ไม่ ไม่ สามารถที่จะดึงเรื่องให้จ่ายขั้นต่ำได้นะคะพี่,77.85,82.81,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-15-60415001506928830-39.wav
จ่ายขั้นต่ำก่อนก็ได้ลูกค้า พันเจ็ดร้อยสิบบาท,29.5,32.9,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span02-12-60212001506847079-170.wav
อีกสัญญาตัวนึงยอดที่ลูกค้าต้องจ่าย ขั้นต่ำอยู่ที่สี่ร้อยเจ็ดสิบเจ็ดบาท,70.4,74.71,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-11-30411001506914423-199.wav
ไปที่เซเว่นก็ได้ค่ะพี่ เพราะว่าหน้าตู้อ่ะ มันต้องจ่ายขั้นต่ำสองร้อยบาทไง,27.98,31.61,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span01-13-60113001506833042-203.wav
แต่บัตรเครดิตเนี่ย มันจะต้องจ่ายขั้นต่ำสิบเปอร์เซ็นต์ตามยอดที่ลูกค้าใช้ค่างวดของของคุณ %name(อุบล)% มันจะค่อนข้างสูงนิดนึง,113.65,120.1,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52041_205b9c4aaf1b297-50101001505637277-0.wav
แสดงว่าก่อนหน้านี้ ก่อนจะประนอมหนี้เนี่ยคือลูกค้า จ่ายขั้นต่ำค่อนข้างที่จะสูงถูกไหม,490.08,496.83,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-22-30422001506925309-97.wav
ถ้าลูกค้าจ่ายขั้นต่ำทุกเดือน อย่างที่ %agent(กิตติพล)% แจ้งไป หนึ่งพันหนึ่งร้อยสิบบาทเนี่ย ทุกเดือน ทุกเดือน,58.98,63.64,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span04-14-30414001506847480-192.wav
อ่า แต่ถ้าสมมุติว่าเรา เราหาเงินก้อนไม่ได้ เราก็จ่ายขั้นต่ำไปก่อนก็ได้,123.18,127.85,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-09-10109001506416993-148599.wav
เราให้จ่ายขั้นต่ำนะ พี่ไม่ต้องหาจ่ายทั้งสองงวด,150.68,153.48,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span12-09-31209001506827152-15.wav
แล้วก็จ่าย จ่ายขั้นต่ำก็จะน้อยลงทุกทีเราเอา สมมติว่า,128.13,131.37,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-187-10287001506402066-63339.wav
ครับ %(สุ)% จะจ่ายขั้นต่ำไหม เพราะว่าถ้าจ่ายขั้นต่ำก็บัตรก็ยังสามารถใช้ได้เหมือนเดิมครับ,71.91,77.18,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span09-05-30905001506850986-228.wav
ปกติอ่ะของเราอ่ะค่ะ ถึงแม้ว่าจะโทรหรือจะไม่โทร มันจะขึ้นอยู่กับการจ่ายของลูกค้าเป็นหลัก ถ้าลูกค้าจ่ายขั้นต่ำอิออนทันวันที่สี่ของเดือนน่ะค่ะ,79.85,88.46,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52169_51128b54b9bdc59-50101001505800797-0.wav
แล้วตรงนี้อ่ะ วันนี้อยาก อยากให้จ่ายขั้นต่ำก่อนได้มั้ยพี่ อยู่ไกลจากตู้อิออนมั้ย,71.2,76.55,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/52263_a5e286cbcea6f2f-50101001505966483-0.wav
ลูกค้าตรงนี้จ่ายขั้นต่ำให้ %agent% ภายในวันนี้นะคะ สี่พันสองร้อยเจ็ดสิบบาท,34.15,38.72,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span01-04-60104001506838700-29.wav
เดี๋ยวถามนิดนึง ยอด ถ้าเป็นยอดเต็มเนี้ย มันสามหมื่นเจ็ด แต่มันจ่ายขั้นต่ำ แค่พันสอง เองหรอ,28.52,33.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-77-10177001506406798-79145.wav
อีกอย่างนึง บัญชีลูกค้ามันประมาณแสนกว่าบาท แล้วถ้าลูกค้าจ่ายขั้นต่ำมาเนี้ย มันจะต้องหมุนได้,35.7,40.65,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span12-19-11219001506841436-221.wav
จ่ายขั้นต่ำทั้งหมดเลยหรอคะ,169.89,172.07,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52180_c0a303531df1fd0-50101001506409468-0.wav
มันมัน แล้วเรา เราไม่ต้องไป leave ตรงทอง เราจะ leave ตรง จ่ายขั้นต่ำทั้งหมดเลย ได้ใช่มั้ย,163.32,169.37,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52180_c0a303531df1fd0-50101001506409468-0.wav
พอดีเลยเดือนนี้น่ะ มันจะเข้าอ่างวดที่สามเลยจะ %ขออนุญาต <ขอนุญาต>% ติดต่อเข้ามาสอบถามก่อนเผื่อลูกค้าสามารถจ่ายขั้นต่ำเข้ามาก่อนสักงวดนึงน่ะค่ะ,25.03,33.12,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-163-10263001506405345-73366.wav
จ่ายขั้นต่ำ เจ็ดแปดสองหนึ่ง เนาะ,48.23,52.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-179-10279001506396189-22308.wav
จ่ายขั้นต่ำ,43.05,44.37,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-179-10279001506396189-22308.wav
