transcription_text,start,stop,path
ค่ะ ขอทราบสถานที่ทำงานของคุณ %name% นะคะ ปัจจุบันทำงานที่ไหนคะ,145.76,149.8,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_18/ch-78-30178001489058482-9938.wav
ตอนนี้ปัจจุบันทำงานที่ไหนคะ,111.2,113.15,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-37-30137001489049214-7154.wav
ปัจจุบันทำงานที่ไหนคะ,94.12,96.8,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0311_09/ch-43-30143001489198434-23270.wav
ปัจจุบันทำงานที่ไหนคะ,185,187.5,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0310_10/ch-49-30149001489117459-12986.wav
ปัจจุบันลูกค้าทำงานที่ไหนคะ,85.3,87.55,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_16/ch-49-30149001489050995-7645.wav
ค่ะ ปัจจุบันทำงานที่ไหนคะ,104.23,106.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0313_13/ch-15-30115001489387113-44768.wav
ปัจจุบันทำงานที่ไหนคะ,124.31,126.5,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0311_09/ch-23-30123001489199964-23519.wav
แจ้งข้อมูลที่ทำงานที่ไหนไว้คะ,84.14,86.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0313_13/ch-90-30190001489388024-44986.wav
ตอนนี้ไม่ทราบทำงานที่ไหนคะ,73.54,75.85,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0313_13/ch-90-30190001489388024-44986.wav
ปัจจุบันค่ะ รบกวนทวนใหม่ค่ะถ้างั้น ปัจจุบันทำงานที่ไหนคะ,188.35,191.53,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_18/ch-78-30178001489060514-10258.wav
ค่ะ แล้วปัจจุบันนะคะลูกค้าอยู่เป็นทำงานที่ไหนคะ,158.85,162.11,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_18/ch-78-30178001489060514-10258.wav
แล้วตอนนี้พอ พอ พอจะทราบไหมคะ ว่าเขาทำงานที่ไหนอ่ะคะ,40.89,44.68,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_10/73487_e3f0ae93ffbc018-10101001488339839-0.wav
อ๋อไม่ได้ทำงานเซเว่น เค้าทำงานที่ไหนครับ,61.75,64.15,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20161100_COLCM_P1/2016-11-17/ch-36-10136001479367911-730279.wav
เขาทำงานที่ไหนเหรอคะ โทษนะคะ,69.43,71.85,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20161100_COLCM_P1/2016-11-17/52295_395901fb9c595f1-50101001479365469-0.wav
อืมตอนนี้ทำงานที่ไหนครับ,75.21,76.91,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20161100_COLCM_P1/2016-11-17/ch-80-10180001479356304-660414.wav
ค่ะ ปัจจุบันทำงานที่ไหนคะ,62.76,64.91,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-89-40189001479373806-369233.wav
ค่ะ ขอทราบที่ทำงานค่ะ เป็นทำงานที่ไหนคะ,68.37,73,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-19/ch-96-40196001479549892-196224.wav
ปัจจุบันคุณ %name% ทำงานที่ไหนคะ,104.6,107.3,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-15-40115001479370189-363874.wav
ค่ะ ปัจจุบันลูกค้าทำงานที่ไหนคะ,84.9,87.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-19/ch-60-40160001479528143-155750.wav
ค่ะ ทำงานที่ไหนคะปัจจุบัน,48.3,50.2,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-05-40105001479362710-353042.wav
ปัจจุบันทำงานที่ไหนคะ,209.94,211.94,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-24-40124001479366111-359086.wav
ก่อนหน้านี้ทำงานที่ไหนคะ,201.62,203.76,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-24-40124001479366111-359086.wav
ก่อนหน้านี้ทำงานที่ไหนคะ,195.06,197.27,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-24-40124001479366111-359086.wav
ของลูกค้าปัจจุบันนี้ทำงานที่ไหนคะ,75.95,78.4,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-85-40185001479375364-370888.wav
ขอทราบสถานที่ทำงานค่ะ ปัจจุบันทำงานที่ไหนคะ,313.4,316.75,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-19/ch-61-40161001479531657-164456.wav
ไม่ค่อยได้ไป อันนี้พี่ทำงานที่ไหนเอ่ย,1168.58,1170.95,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161220_cigna/voice/52160_120306-10101001450657361-0.wav
อย่างอย่างจะปีใหม่อย่างเงี้ยพี่ อันนี้พี่ทำงานที่ไหนอ่ะพี่,1081.24,1084.63,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161220_cigna/voice/52160_120306-10101001450653217-0.wav
ยังทำงานอยู่เลยเนาะ อันนี้พี่ทำงานที่ไหนคะเนี่ย ยังไม่เลิกงานเลย,1249.3,1253.24,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161220_cigna/voice/52160_120306-10101001450622647-0.wav
อ่อ อ๋อ ไปหาลูก อันนี้พี่ทำงานที่ไหนเอ่ย ใน %address (กรุงเทพ)% รึเปล่า,113.64,117.79,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161220_cigna/voice/52160_120306-10101001450758317-0.wav
อ๋อ ทำของกระทรวง พี่ทำงานที่ไหนคะเนี่ยพี่ %name(พงศธร)%,23.06,27.42,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161220_cigna/voice/52160_120306-10101001450758317-0.wav
แล้วพี่ทำงานที่ไหนอ่ะ หนูเคยคุยกับพี่ไหม หนูคุยไปคุยมา เหมือนหนูเคยคุยกับพี่เลยเนาะ,581.65,587.67,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52157_120306-10101001450176466-0.wav
ค่ะ ปัจจุบันนี้ลูกค้าทำงานที่ไหนคะ,72.78,74.9,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-85-40185001479370276-363960.wav
ขออภัยค่ะ ปัจจุบันลูกค้าทำงานที่ไหนคะ,110.89,113.72,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-04/ch-35-40135001462349162-97984.wav
ขอทราบสถานที่ทำงานปัจจุบันของลูกค้านะคะ ลูกค้าทำงานที่ไหนคะ,100.7,104.79,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-04/ch-35-40135001462349162-97984.wav
ค่ะ ปัจจุบันทำงานที่ไหนคะ,59.4,61.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-04/ch-71-40171001462330801-28881.wav
ขออภัยนะคะลูกค้าปัจจุบันทำงานที่ไหนคะ,104.45,106.91,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-09/ch-35-40135001462773880-431792.wav
ค่ะ ปัจจุบันลูกค้าทำงานที่ไหนคะ,74.2,77.02,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-04/ch-18-40118001462334574-51697.wav
ค่ะ ปัจจุบันลูกค้าทำงานที่ไหนคะ,80.97,84.5,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-18/ch-22-40122001463538744-156925.wav
ค่ะปัจจุบันลูกค้าทำงานที่ไหนคะ,63.72,65.85,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-18/ch-17-40117001463565769-174060.wav
ค่ะ ปัจจุบันลูกค้าทำงานที่ไหนคะ,161.22,164.37,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-04/ch-42-40142001462341512-70629.wav
ปัจจุบันลูกค้าทำงานที่ไหนคะ,47.05,49.4,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-18/ch-22-40122001463559698-171276.wav
แล้วคุณ %name% เขาทำงานที่ไหนคะ,42.89,45,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-232-10332001462343765-343662.wav
ค่ะ เค้าเค้าทำงานที่ไหนแล้วอ่ะค่ะแม่ ตอนนี้,103.49,106.43,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160200_COLHY_P1/2016-02-11/ch-33-30133001455168003-4303267.wav
ใช่ %?% คุณ %(อวย)% %name% ไปทำงานที่ไหนอ่ะค่ะ,23.39,26.05,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160200_COLHY_P1/2016-02-11/ch-106-10206001455174678-3736301.wav
ขอทราบสถานที่ทำงานของลูกค้านะคะ ปัจจุบันทำงานที่ไหนคะ,62.3,65.68,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-150-40250001455183197-4081682.wav
ค่ะ ตอนนี้ทำงานที่ไหนคะ,43.28,45.38,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-119-40219001455528341-5311463.wav
ตอนนี้ทำงานที่ไหนคะ,44.6,46.12,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-192-40292001455513636-5221917.wav
ล่าสุดทำงานที่ไหนครับ,205.06,206.55,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-125-40225001455516213-5237338.wav
ค่ะ ปัจจุบันค่ะ ลูกค้าทำงานที่ไหนคะ,70.2,72.99,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-146-40246001455502708-5147617.wav
ขอลูกที่ทำงานที่ไหนคะชื่อ,74.5,76.63,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-183-40283001455349545-4724186.wav
ค่ะลูกค้าอ่าปัจจุบันนี้ทำงานที่ไหนคะ,69.3,71.86,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-183-40283001455349545-4724186.wav
ปัจจุบันทำงานที่ไหนคะ,62.79,64.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-214-40314001455178205-4042505.wav
ตอนนี้ไม่ทราบทำงานที่ไหนคะ,72.35,74.2,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455530501-5324341.wav
ปัจจุบันทำงานที่ไหนคะ,93.42,95.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-206-40306001455181360-4069739.wav
ขอทราบสถานที่ทำงาน ปัจจุบันทำงานที่ไหนครับ,63.79,66.4,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-125-40225001455170816-3977509.wav
ค่ะ ปัจจุบันค่ะ ลูกค้าทำงานที่ไหนคะ,57.97,60.72,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-146-40246001455514537-5227960.wav
ค่ะ ปัจจุบันคุณลูกค้าทำงานที่ไหนคะ,165.8,168.64,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-20/ch-11-70111001455937640-10885.wav
ปัจจุบันทำงานที่ไหนคะ,45.75,47.62,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456553542-191762.wav
ปัจจุบันทำงานที่ไหนคะ,147.05,149.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-22/ch-74-50174001456120850-98210.wav
ปัจจุบันทำงานที่ไหนคะ,71,72.82,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-22/ch-74-50174001456110672-97246.wav
ปัจจุบันทำงานที่ไหนคะ,96.6,98.25,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-22/ch-74-50174001456110287-97230.wav
ปัจจุบันทำงานที่ไหนคะ,50.65,52.49,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-20/ch-84-50184001455955398-88553.wav
ปัจจุบันทำงานที่ไหนคะ,52.95,54.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-22/ch-74-50174001456128249-98917.wav
ปัจจุบันลูกค้าทำงานที่ไหนคะ,49.95,51.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-22/ch-82-50182001456121723-98252.wav
ปัจจุบันทำงานที่ไหนคะ,64.25,66,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-22/ch-74-50174001456137994-99588.wav
ปัจจุบันทำงานที่ไหนคะ,86.6,88.52,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456553205-191699.wav
ค่ะ ปัจจุบันคุณลูกค้าทำงานที่ไหนคะ,133.95,136.66,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-15/ch-11-70111001455519832-25042.wav
ปัจจุบันทำงานที่ไหนคะ,82.29,84.08,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456564485-197682.wav
ปัจจุบันทำงานที่ไหนคะ,77.71,79.6,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456564485-197682.wav
ปัจจุบันทำงานที่ไหนคะ,85.21,87.2,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456545887-186846.wav
ทำงานที่ไหน อันนี้ก็คือต้องยืนยันข้อมูลก่อนนะคะ,93.58,96.19,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-174-40274001455181443-4070542.wav
ลูกค้า %(ปัด)% คือปัจจุบันลูกค้าทำงานที่ไหนอ่ะคะ,80.8,83.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-174-40274001455181443-4070542.wav
ปัจจุบันทำงานที่ไหนคะ,43.5,45.22,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456538639-182500.wav
ค่ะปัจจุบันนี้ทำงานที่ไหนคะ,92.2,95.15,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-183-40283001455349152-4722777.wav
ปัจจุบันทำงานที่ไหนคะ,66.47,68.37,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456568152-199342.wav
ปัจจุบันทำงานที่ไหนคะ,46.55,48.32,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456568387-199514.wav
ปัจจุบันทำงานที่ไหนครับ,224.55,226.03,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-6-70106001456542463-26020.wav
ค่ะก็ระบุได้เลยค่ะคุณทำงานที่ไหนระบุที่เดียวกับที่บ้านหรือเปล่าคุณก็เขียนระบุรายละเอียดเข้ามาได้เลยนะคะ,106,111.93,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-187-40287001455333411-4636445.wav
ตอนนี้ไม่ทราบทำงานที่ไหนคะ,211.6,213.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-123-40223001455339821-4676657.wav
ปัจจุบันค่ะ ลูกค้าทำงานที่ไหนคะ,41.85,44.3,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-146-40246001455353955-4749177.wav
ว่าปัจจุบันลูกค้าทำงานที่ไหน เป็นเลขที่ตั้งที่เท่าไหร่,139.45,143.14,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-210-40310001455178450-4045210.wav
ปัจจุบันทำงานที่ไหนคะ,110.8,112.44,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-210-40310001455178450-4045210.wav
ปัจจุบันคุณลูกค้าทำงานที่ไหนคะ,187,189.27,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-185-40285001455174183-4004501.wav
ค่ะ ค่ะ ปัจจุบันค่ะ คุณ %name% ทำงานที่ไหนคะ,35.85,39.12,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-146-40246001455336104-4653403.wav
ปัจจุบันลูกค้าทำงานที่ไหนคะ,114.2,115.99,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-119-40219001455347886-4716134.wav
หมดอายุเดือนสอง ปีสองพันยี่สิบสองนะคะ ปัจจุบันนี้คุณลูกค้าทำงานที่ไหนคะ,144.8,149.3,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-185-40285001455167204-3956349.wav
ปัจจุบันทำงานที่ไหนคะ,89.95,91.8,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-119-40219001455177250-4034453.wav
ขอทราบสถานที่ทำงานของลูกค้าค่ะ ปัจจุบันทำงานที่ไหนคะ,132.91,136.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-150-40250001455330532-4618777.wav
ปัจจุบันทำงานที่ไหนคะ,57,58.79,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-204-40304001455343663-4694408.wav
ของลูกค้าไม่ทราบตอนนี้ทำงานที่ไหนคะ,74.1,76.16,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-123-40223001455354107-4749868.wav
ปัจจุบันค่ะ คุณ %name% ทำงานที่ไหนคะ,44.59,46.96,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-146-40246001455332387-4627117.wav
ปัจจุบันทำงานที่ไหนครับ,49.3,50.95,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-125-40225001455156407-3871542.wav
ปัจจุบันทำงานที่ไหนคะ,45.02,46.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-170-40270001455347989-4716700.wav
ปัจจุบันทำงานที่ไหนคะ,52.77,54.62,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456567715-199146.wav
ปัจจุบันทำงานที่ไหนคะ,78.38,81.14,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-119-40219001455160932-3907455.wav
ปัจจุบันทำงานที่ไหนคะ,81.85,83.79,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-119-40219001455160932-3907455.wav
ปัจจุบันทำงานที่ไหนคะ,441.35,443,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-179-40279001455350830-4730193.wav
ต้องการแจ้งรับเอกสารจากที่บ้านเป็นที่ทำงานนะคะ ตอนนี้ปัจจุบันทำงานที่ไหนคะ,399.15,404.2,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-179-40279001455350830-4730193.wav
ปัจจุบันทำงานที่ไหนคะ,67.5,69.36,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-27/ch-76-50176001456560215-195727.wav
ของลูกค้า ตรงนี้ได้รับเอกสาร เอ่อ ปัจจุบันทำงานที่ไหนคะ,233.7,237.78,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-182-40282001455165754-3944087.wav
ค่ะ ปัจจุบันทำงานที่ไหนคะ,79.09,81.55,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-206-40306001455157113-3874551.wav
หมายถึงว่าทำงานที่ไหนอ่ะครับ ชื่อบริษัท,58.59,60.88,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-125-40225001455157500-3876336.wav
ค่ะ ขออนุญาตสอบถามข้อมูลเพิ่มเติมค่ะ คุณ %name% ปัจจุบันทำงานที่ไหนคะ,67.9,72.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-147-40247001455166001-3946718.wav
ค่ะปัจจุบันทำงานที่ไหนคะ,585.1,586.95,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-182-40282001455164769-3937996.wav
ค่ะ ปัจจุบันนี้ทำงานที่ไหนคะ,801.14,804,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-182-40282001455172794-3994523.wav
ปัจจุบันคุณ %name% ทำงานที่ไหนคะ,76.2,78.61,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-147-40247001455174090-4003093.wav
ปัจจุบันทำงานที่ไหนคะ,143.25,144.83,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-210-40310001455156193-3870597.wav
ค่ะ ปัจจุบันคุณลูกค้าทำงานที่ไหนคะ,158.47,161,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-15/ch-11-70111001455530494-26034.wav
ก็คือนี้เบอร์หลักยังอยู่เหมือนเดิมนะคะ ปัจจุบันทำงานที่ไหนคะ,88.35,91.85,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-15/ch-3-70103001455519936-25048.wav
ปัจจุบันทำงานที่ไหนคะ,127.55,129.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-13/ch-74-50174001455350515-77848.wav
ปัจจุบันทำงานที่ไหนคะ,38.3,40.29,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-13/ch-74-50174001455339807-74150.wav
ค่ะ อ่า ปัจจุบันคุณลูกค้าทำงานที่ไหนคะ,128.25,131.56,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-13/ch-11-70111001455336294-18844.wav
ปัจจุบันทำงานที่ไหนคะ,62.5,64.36,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455178126-36717.wav
ค่ะ ปัจจุบันลูกค้าทำงานที่ไหนคะ,79.72,82.08,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-13/ch-3-70103001455350680-20677.wav
ปัจจุบันทำงานที่ไหนคะ,126.48,128.34,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-13/ch-74-50174001455329234-66253.wav
ปัจจุบันทำงานที่ไหนคะ,179.2,181.15,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-84-50184001455159967-25950.wav
ปัจจุบันทำงานที่ไหนคะ,45.95,47.6,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455178499-36985.wav
ค่ะ ปัจจุบันคุณทำงานที่ไหนคะ,50.06,53.27,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455181318-39097.wav
ปัจจุบันทำงานที่ไหนคะ,94.88,96.8,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455166910-31905.wav
ปัจจุบันคุณทำงานที่ไหนคะ,89.61,91.67,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455166910-31905.wav
ปัจจุบันทำงานที่ไหนคะ,41.48,43.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455156267-23424.wav
ปัจจุบันทำงานที่ไหนคะ,46.98,48.86,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455174586-34860.wav
ปัจจุบันลูกค้าน่ะค่ะ ทำงานที่ไหนคะ,77.45,79.93,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-84-50184001455181505-39217.wav
ถ้าคุณจะให้ส่งไป อ่า เป็นที่ทำงานที่ไหน หากของคุณเองนะคะ,467.1,470.93,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-74-50174001455156495-23628.wav
ตอนนี้เพิ่งเริ่มได้สามเดือนนะคะ ก่อนหน้านี้เคยมีการทำงานที่ไหนมาบ้างคะ,72.45,76.13,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-24-50124001455179341-37493.wav
อ่าเดี๋ยวลูกค้ารบกวนทวนที่ทำงานนิดนึงค่ะ เป็นที่ทำงานที่ไหนคะ,85.72,88.57,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSBKK_P1/2016-02-11/ch-12-70112001455159957-8704.wav
