transcription_text,start,stop,path
พี่พี่ต้องการพี่ต้องการเอกสารยืนยันมาด้วยว่าพี่ %?% ได้ปิดบัญชีแล้ว,240.98,246.75,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-08-60408001506920572-195.wav
พร้อมปิดบัญชีค่างวดอย่างเดียวแต่ไอโอนยังอ่ะครับ โอนยังครับตังไม่พอ,120.82,128.04,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-14-31014001506913459-206.wav
อ่อแล้วแล้วถ้าปิดบัญชีแล้วพี่จะกู้ได้ไหมอ่ะ,45.61,48.5,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-08-31008001506927018-153.wav
แบบแล้วมาปิดบัญชีอย่างเงี้ย หรือว่าต้องปิดเป็นสัญญาไปอ่ะค่ะ,40.33,43.52,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-12-60212001506921192-171.wav
ถ้าปิดบัญชีด้วยยอดหกหมื่นกว่าบาทนี่อาจจะไม่มีความสามารถในการปิดบัญชีได้อ่ะจ้ะ,52.23,57.27,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-25-60325001506932018-177.wav
กำลังอยู่ bank เนี่ย ปิดบัญชีเลยแน่นอนเลยครับ,15.8,18.12,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-07-31107001506932112-158.wav
ครับเพราะว่าตัวนั้นผมปิดปิดไปแล้วอีกใบหนึ่งครับปิดบัญชีไปเลย,51.19,54.61,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-22-10222001506934810-192.wav
ค่ะ ปิดบัญชีค่ะ,38.83,40.42,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-08-31208001506914575-183.wav
จ้ะ บอกกับพี่ พี่ %agent% เขาไว้แล้วว่า %(ถะ)% ถ้าสมมุติมันได้เยอะก็จะปิดบัญชีเลย,57.65,62.83,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-03-10503001506933773-167.wav
ค่ะอยากจะเคลียร์ปิดบัญชีอ่ะค่ะ,238.93,241.26,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-30-11130001506923206-25712.wav
ขอเอกสารการปิดบัญชีของบริษัท %(เอะ)%,57.7,60.63,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span06-11-10611001506915459-199.wav
ถ้าพูดถึงว่า ถ้าเราปิดบัญชีเลยอ่ะค่ะ,131.65,134.75,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-01-30301001506935180-163.wav
อ่อคงคงจะไอ้ไอ้ปิดบัญชีคงจะยากอ่ะครับ,37.93,40.85,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-17-10517001506927042-3.wav
ส่วนลดปิดบัญชี เอ่อ ครับครับ,237.5,239.59,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-29-30329001506920938-232.wav
ผมขอ ขอเข้าร่วมโครงการปิดบัญชี,218.25,220.93,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-29-30329001506920938-232.wav
ใช่ ค่ะ ใช่ค่ะ ว่าจะไปปิดบัญชี,35.43,39.25,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-23-10223001506932018-26.wav
สี่ ขอหนังสือปิดบัญชี,141.74,144.53,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-25-10225001506921254-2.wav
หนังสือปิดบัญชี,328.25,329.79,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-27-10527001506919995-127.wav
ก็ ก็เราปิดบัญชีของอิออนไปแล้วอย่างงี้นะ,68.07,71.26,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-08-10908001506933129-23573.wav
เอาเอาสามงวดนะคุณ ปิดบัญชีไปเลย,145.7,148.25,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-26-31226001506918579-36.wav
อืม เอาเอา เอาเนี้ย เอาสามงวดเนี้ยแหละค่ะ เดี๋ยวปิดบัญชีเลย ณ ยอด ณ ยอด ณ วันนี้ใช่มั้ย,132.9,138.24,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-26-31226001506918579-36.wav
คือปิดบัญชีใช่มั้ยคะ,101.2,102.8,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-26-31226001506918579-36.wav
รอส่ง รอส่งเอกสารเกี่ยวกับปิดบัญชี,48.95,52.44,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-23-60223001506914042-66.wav
ใช่ครับ ปิดบัญชีทองไปเลยอ่ะห้าพันห้า เขาบอกแล้วว่าเดี๋ยวเขาส่งมาภายในสี่สิบห้าถึงเก้าสิบวัน,27.95,35.9,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-23-60223001506914042-66.wav
แต่ตอนนี้มัน มันก็ขึ้นเป็นว่าปิดบัญชีไปแล้วใช่มั้ย,188.8,192.15,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-09-31209001506935785-155.wav
ค่ะ เอ่อ เอ่อ %?% เดี๋ยวนะคะปิดบัญชี เดี๋ยวพอเวลาน้องโทรมาใกล้ใกล้เดี๋ยวพี่บอกอีกทีนึงนะคะ,29.24,34.95,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-22-10522001506929097-110.wav
ค่ะทีนี้พี่จะ ไอ้ ถ้าพี่ปิดบัญชีพรุ่งนี้นะ แล้วทีนี้พี่จะได้เล่มอีกกี่วันคะ,51.9,58.32,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-04-30304001506935153-157.wav
ขอเป็นส่วนลดปิดบัญชีเลยแล้วกันนะคะ,58.82,61.14,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-17-10217001506934833-199.wav
ไปหาเอามาปิดบัญชีได้อ่ะ,283.66,286.84,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-20-30320001506934872-76.wav
เอ๊ะ เดี๋ยวนะ ถ้าถ้าถ้าปิดบัญชีก็สองหมื่นเก้านะ,61.3,65.95,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-11-30911001506927693-97.wav
ยอดปิดบัญชี,22.49,24.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-29-10529001506933605-126.wav
การปิดบัญชี,84.85,86.6,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-24-30924001506927973-177.wav
อันนี้คือว่า แปดร้อยห้าสิบแปดบาทนี่ ปิดบัญชีเลยใช่ไหม,107.06,110.44,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-15-10215001506934052-230.wav
เคยปิดบัญชีงวดที่แล้วมาครั้งนึงแล้ว,40.63,43.07,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-26-10526001506933703-150.wav
เค้าลดให้เยอะเลยก็แม่เค้าก็เลยปิดบัญชีไปแล้วบัญชีนึงก็เลย,106.35,110.78,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-26-10526001506933703-150.wav
เดี๋ยวนะจ้ะถ้าปิดบัญชีมันเท่าไหร่อ่ะคะทั้งสองอันเลยรึเปล่าคะ,44.01,49.52,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-25-10425001506930608-29.wav
อ้าว ไม่ใช่สองพันสี่เหรอที่ว่าปิดบัญชีให้น้องอ่ะ,58.35,61.62,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-31-30931001506913455-191.wav
มาขอยอดปิดปิดบัญชีของอิออนน่ะ,95.08,97.57,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-19-31019001506925470-25.wav
ปิด เอ้อ ปิดปิดบัญชี ประมาณเท่าไหร่จ๊ะ,153.45,156.11,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-06-30406001506938222-46.wav
อือ ถ้าผมปิดบัญชีนี่ยอดเท่าไหร่อ่ะ,247.69,249.99,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-03-31103001506920675-84.wav
ก็คือเป็นยอดปิดบัญชีตอนเนี้ย อยู่ที่เท่าไหร่ ยกเว้น,129.28,132.15,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-18-30918001506928372-62.wav
คือถ้าตอน ตอน ตอน ตอนเนี่ย ยอด ยอด ยอดที่ผมจะปิดบัญชีเนี่ย เหลืออยู่กี่แสนครับ,55.05,59.1,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-03-30303001506928647-150.wav
ที่จะปิดบัญชีไปด้วย อันนี้ก็ต้องใช้ใช่มั้ย,238.85,241.72,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-04-31104001506925084-169.wav
อือ เขียนว่าขออภัยมา ณ ที่นี้ด้วย แล้วก็เอกสารที่ใช้ในการปิดบัญชีของ พรอมิส,242.36,247.81,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-15-31115001506927849-107.wav
แล้วก็อีกใบนึงที่ เอกสารที่ใช้ในการปิดบัญชี,272.65,276.08,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-15-31115001506927849-107.wav
อีกใบนึงมันจะเป็น เอ่อ เอกสารที่ใช้ในการปิดบัญชีของ พรอมิส,227.75,232.26,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-15-31115001506927849-107.wav
อ๋อ อีกใบนึงก็เขียนว่า ขอส่วนลด อีกใบนึงก็ขอ ขอส่วนลดปิดบัญชี,132.11,137.8,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-15-31115001506927849-107.wav
อืม แล้วอีกใบนึงก็เขียนว่า ขออนุมัติส่วนลดปิดบัญชี,106.39,110.56,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-15-31115001506927849-107.wav
อันนี้ปิดบัญชีแล้ว แล้วแล้วต้อง,41.08,43.03,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-05-60105001506925959-88.wav
แล้วถ้าเกิดปิดปิดบัญชีนี้จะลดเท่าไหร่คะ เพราะว่ารายจ่ายเยอะอยู่ค่ะ,56.8,61.71,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-04-31004001506933493-86.wav
เผื่อพี่ต้องการจะปิดบัญชีหรืออะไรอย่างนี้อ่ะค่ะ,73.11,75.78,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-08-10508001506917105-6.wav
รบกวนลูกค้าหนึ่งท่านค่ะ ลูกค้าต้องการสอบถามยอดปิดบัญชี ณ วันนี้นะคะ,5.46,9.14,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52175_63157ae9cfac4ef-50101001505708523-0.wav
อันนี้หมายถึงจะปิดบัญชีใช่ไหม,120.95,123.15,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-09-30909001506934499-118.wav
ถ้าพี่จะปิดบัญชีเดือนหน้าเนี่ย,72.15,74.25,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-09-30909001506934499-118.wav
เอ่อเอ่อ ปิดบัญชีเลยเนาะ,66.93,68.88,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-22-10522001506934779-194.wav
สอบถามยอดปิดบัญชีของบัตร visa card เป็นศูนย์นะคะ,25.29,28.81,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52173_73855d91f808ded-50101001506399252-0.wav
เจ้าหน้าที่คะรบกวนลูกค้าหนึ่งท่านแจ้งว่ามีการตรวจสอบยอดปิดบัญชีเป็น %?% เรียบร้อยจากทางเจ้าหน้าที่,6.29,11.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52181_8384909e9d193b0-50101001506409445-0.wav
รบกวนลูกค้าหนึ่งท่าน ขอยอดปิดบัญชี ทุกรายการค่ะ,5.15,8.83,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52176_47b47767709acaa-50101001506395221-0.wav
สวัสดีค่ะ %agent(วรรณภา)% จากซีเอ็มเอสขอนแก่นนะคะ รบกวนลูกค้าหนึ่งท่านตรวจสอบยอดปิดบัญชีค่ะ,3.1,8.85,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52174_72a3e350df8591a-50101001505621221-0.wav
สวัสดีค่ะ %agent(วิลาวรรณ)% จากซีเอ็มเอสเชียงใหม่นะคะ รบกวนลูกค้าหนึ่งท่าน ต้องการตรวจสอบยอดปิดบัญชีนะคะ,3,8.78,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52180_65f918842be592e-50101001505631376-0.wav
ใช่ จะปิดบัญชีครับ ผม ผม %(เมอ)% เมื่อวานเจ้าหน้าที่แจ้งแล้วครับ,19.55,23,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span04-10-10410001506831205-13.wav
ด้วยข้าพเจ้านายนี้มีความประสงค์จะปิดบัญชีอย่างงี้เนาะ,89.71,93.87,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-13-10113001506398640-44217.wav
ค่ะ ปิดยอดทั้งหมดเลย เพราะวันนั้น %name(เล็ก)% สอบถามว่า %name(เล็ก)% จะต้องจ่ายเท่าไหร่ถึงจะปิดบัญชีได้,52.1,56.82,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52174_c753668c0c0fb1a-50101001506409780-0.wav
เค้าจะปิดบัญชีเลยมั้ง,24.85,26.32,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/ch-112-10212001505811022-6224313.wav
เกิดวันที่สิบห้า เดือนห้า หนึ่งเก้าเจ็ดเจ็ดค่ะ ลูกค้าสอบถามเป็นในส่วนของตัวยอดปิดบัญชีนะคะ,17.26,21.72,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-22/52182_fda9efdce419e56-50101001506050185-0.wav
สวัสดีค่ะ ดิฉัน %agent% ติดต่อจากเซ็นเตอร์เชียงใหม่นะคะ รบกวนลูกค้าเช็กยอดปิดบัญชีนะคะ,3.8,8.75,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-23/52169_66d4556e48d0af5-50101001506149930-0.wav
ค่ะ %agent(ชลธิชา)% จาก CMS ขอนแก่นนะคะ รบกวนลูกค้าหนึ่งท่านค่ะพี่ ขอยอดชำระเพื่อปิดบัญชีนะคะ,2.86,7.99,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-23/52169_15de741b764bbeb-50101001506135628-0.wav
ขอตรวจสอบยอดปิดบัญชีเป็นวันที่สองนะคะ เดือนตุลาคม,21.92,25.14,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/52175_0a47434c2fe0861-50101001505963836-0.wav
เจ้าหน้าที่รบกวนลูกค้าท่านนึง ต้องการสอบถามยอดปิดบัญชีนะคะ,6.36,10.02,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/52175_0a47434c2fe0861-50101001505963836-0.wav
ค่ะ %agent(นิรมล)% จาก CMS เชียงใหม่ นะคะ รบกวนลูกค้าหนึ่งท่าน ตรวจสอบยอดปิดบัญชีนะคะ,3.13,7.33,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/52175_e7c5e8db28c6114-50101001505981253-0.wav
อือ อือเดี๋ยวเดือนนี้จะปิดบัญชีแล้วคงไม่ได้โทรมาแล้วครับ แค่นี้ครับ,61.43,66.19,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52247_1b402f37e95b034-50101001506418396-0.wav
ค่ะ พอดีจะสอบถามยอดปิดบัญชีให้เป็นศูนย์,29.35,32.97,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52180_3bacbc807561acb-50101001505714478-0.wav
อ่าเอาแค่ ปิดบัญชีแค่ไม่เกี่ยวกับโทรศัพท์,53.6,57.24,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52182_d8a83af458459e6-50101001505725430-0.wav
เดี๋ยวเดี๋ยวดูก่อนนะ พอดีแม่ แม่น่าจะ ไม่รู้ว่าแม่ แม่จะ จะปิดบัญชีรายวันได้รึเปล่า,70.95,76.35,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/ch-132-10232001505714886-6063389.wav
สวัสดีค่ะ %name(รสสุคน)% จากสินเชื่อเชียงใหม่ค่ะพี่ รบกวนสอบถามยอดปิดบัญชีนะคะ,3.47,8.81,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-20/52181_c505f49b48f2f47-50101001505887591-0.wav
รบกวนลูกค้าหนึ่งท่านต้องการตรวจสอบยอดปิดบัญชีค่ะ,5.57,8.51,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52175_883a4e3a82ffb9b-50101001505638939-0.wav
คือคือผมจะปิดบัญชี,133.1,134.8,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52296_9368a42e69565c3-50101001505805648-0.wav
คือผมจะปิดบัญชีทั้งสองบัญชีให้เป็นศูนย์ก่อน,125.05,128.19,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52296_9368a42e69565c3-50101001505805648-0.wav
ครับ ต้องการปิดบัญชีเลยครับ,52.9,54.95,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52296_9368a42e69565c3-50101001505805648-0.wav
จะปิด ปิดบัญชีเลยรำคาญ,86.85,89.75,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/ch-06-10106001505964716-6410694.wav
อ๋อ จะปิดบัญชีแล้วใช่ไหมคะ,62.35,64.25,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52294_3a1a8e898825836-50101001505635884-0.wav
จะปิดบัญชีแล้วเนอะ อ่าวันนี้พี่ขอเป็นวันสุดท้ายแล้วกันพี่ไม่เลื่อนแล้วอ่าเดี๋ยวพี่ไปชำระให้ พอดีพี่เตรียมไว้แล้วไง,30.19,36.66,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/ch-03-10103001505703683-6018089.wav
ถ้าปิดบัญชีวันนี้ของบัตรสีขาว,21.3,24.35,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52178_42e85b0cb0ce0c7-50101001505631862-0.wav
ค่ะ ใช่ค่ะ ถ้าปิดบัญชีวันนี้,18.11,20.87,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52178_42e85b0cb0ce0c7-50101001505631862-0.wav
สวัสดีค่ะ %agent(พรพรรณ)% จาก CMS เชียงใหม่นะคะ รบกวนลูกค้าหนึ่งท่านตรวจสอบยอดปิดบัญชี ณ วันนี้นะคะ,3.05,8.2,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52177_b7837d979d7bd91-50101001505632004-0.wav
สวัสดีค่ะ %name% จาก %?% เชียงใหม่ค่ะ รบกวนลูกค้าสอบถามยอดปิดบัญชีนะคะ,2.86,6.89,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52177_cb0cbb70768a463-50101001505805024-0.wav
ค่ะ ตรงนี้ลูกค้าทำการปิดบัญชีแล้วใช่ไหมคะ,237.97,241.08,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-16/52180_f22ac29f5bccf91-50101001505545432-0.wav
ค่ะ แล้วคือแล้วแล้วที่ว่าหนังสือรับรองว่าพี่ปิดบัญชียกเลิกบัตรแล้วก็จะส่งให้พี่ได้อีกประมาณกี่กี่วันคะ,89.77,97,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-16/52180_f22ac29f5bccf91-50101001505545432-0.wav
สวัสดีค่ะ %agent% จาก CMS ขอนแก่นนะคะ รบกวนลูกค้าหนึ่งท่านสอบถามยอดปิดบัญชีวันนี้ค่ะ,3.75,9.15,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/52169_96bfc46d4d22967-50101001505984522-0.wav
สวัสดีค่ะ เจ้าหน้าที่ %agent% จากลูกค้าสัมพันธ์ %address (ขอนแก่น)% นะคะ พี่ค่ะ รบกวนลูกค้าท่านนึง ปิดบัญชีวันนี้นะคะ,2.75,8.21,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/52181_cebb91db0b472eb-50101001505978244-0.wav
ไปจ่ายที่ศูนย์ทีเดียวปิดบัญชีเงียบ ปี๊ด,88,90.17,\\192.168.1.70\Data1\Logger\ACU\TQM\TQM_20170818_P01/voice/12372050_8_15.wav
รายการไปปิดตั้งนานแล้ว ปิดบัญชีตั้งนานแล้ว แต่ว่าทำไมมี มีแทบจะทุกเดือน,83.72,88.47,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_TESTSET_01/./ch-138-10238001493094836-510220.wav
ข้างนอกอีกครั้งนึงนะคะ เดี๋ยววันนี้จะเข้าไปปิดบัญชีเลยนะคะ ช่วยปิดให้ด้วยนะคะ,161.25,166.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-01/ch-33-40133001493614960-109522.wav
ฮัลโหล สวัสดีค่ะ จะขอสอบถามยอดปิดบัญชีอ่ะจ้ะ,3.3,7.64,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-25/ch-48-40148001493103646-55421.wav
ว่าจะไปขอเอกสารปิดบัญชี,309.3,311.63,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-03/ch-56-40156001493784072-5688.wav
ยอดปิดบัญชีของแต่ละสัญญาเลยดีกว่า,131.46,133.91,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-03/ch-26-40126001493795024-10416.wav
ไม่ค่ะ เอ่อ ปิดบัญชีไปแล้ว ของเงินกู้ %your cash <your care>% ชุดที่แล้ว,127.54,133.54,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-03/ch-20-40120001493780468-3263.wav
หมายถึงว่าปิดบัญชีเลยไหมเหรอคะ,325.34,328.12,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-24/ch-43-40143001493018890-48040.wav
คะ จะสอบถามยอดปิดบัญชีอ่ะค่ะ,17.25,19.95,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-29/ch-18-40118001493442065-100384.wav
ต้องการที่จะปิดบัญชีอ่ะค่ะ ต้องติดต่อได้ที่ไหนคะ,8.6,11.62,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-21/ch-53-40153001492751254-28696.wav
ไอ้ปิดบัญชีมัน เค้าปิดให้เมื่อไหร่อ่ะครับ,133.5,135.94,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-04/ch-39-40139001493871022-25735.wav
ก็ยอดที่จะปิดบัญชีค่ะของอิออนค่ะ,143.85,148.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-28/ch-27-40127001493349220-88515.wav
ไม่เอายอด ไม่เอายอดคร่าวคร่าวอ่ะค่ะ เอายอดที่ดิฉันต้องปิดบัญชีเลย แล้วก็ดิฉันต้องการที่จะปิด ขอเอกสารใบยืนยันการปิดด้วยอ่ะค่ะ,296.3,308.36,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-25/ch-71-40171001493089440-52241.wav
เช็กยอดปิดบัญชีค่ะ,190.32,192.23,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-25/ch-71-40171001493089440-52241.wav
สวัสดีค่ะ เช็กยอดปิดบัญชีค่ะ,6.5,8.75,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-25/ch-71-40171001493089440-52241.wav
