transcription_text,start,stop,path
วันที่แปดจะจ่ายขั้นต่ำไม่ได้ ใช้บัตรไม่ได้ แต่ต้องจ่ายเต็มหมื่นสามเท่านั้น ถึงจะใช้บัตรได้หมื่นสอง,19.95,27.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-08-10408001506928994-19.wav
ยังเลย อันนี้พี่ %name% จะปิดบัญชีไปเลยไหมหรือว่าจะจ่ายขั้นต่ำก่อน,17.85,23.05,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-15-60415001506925412-52.wav
ให้ลูกค้าผ่อนจ่ายขั้นต่ำ แต่ว่าถ้ายังไงเนี่ยลูกค้า,317.87,321.3,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-28-10228001506913632-123.wav
ค่ะอันนี้พี่จ่ายขั้นต่ำหรือว่าเคลียร์สองงวดเลยคะพี่,26.25,30.45,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-18-30418001506917403-208.wav
ค่ะ เข้าใจแต่ว่าในส่วนตรงนี้ คือมันมันจ่ายขั้นต่ำจริงจริงเดือนละห้าร้อยบาทก็ ไม่ไม่ไหวหรอคะ,90.7,97.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-19-31019001506936860-15.wav
ก็อยู่ที่ยี่สิบเปอร์เซ็นต์ต่อปี ลูกค้าก็จ่ายขั้นต่ำเข้ามาใช่มั้ย,334.99,338.49,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-20-60420001506933458-209.wav
แล้วจะให้เราช่วยเหลือยังไงเอ่ย พอให้จ่ายขั้นต่ำเข้ามาหนึ่งพัน ลูกค้าก็บอกไม่มีอ่ะค่ะ,521.31,526.3,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-20-60420001506933458-209.wav
อืม ก็ถ้า ถ้าดิฉันเสนอคนอื่นก่อน ตรงนี้ลูกค้าจ่ายขั้นต่ำเข้ามาได้มั้ยอ่ะคะ,401.46,406.01,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-20-60420001506933458-209.wav
ถ้าในการเข้าเงื่อนไข คุณลูกค้าต้องจ่ายขั้นต่ำอยู่ที่หนึ่งพันบาทก่อนอ่ะค่ะคุณลูกค้า,34.18,38.65,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span06-20-10620001506913917-147.wav
ยอดการจ่ายขั้นต่ำตัวนี้จะอยู่ที่เดือนละหนึ่งพันบาทขั้นต่ำครับผม,132.82,136.4,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-21-60121001506919065-57.wav
เพราะว่า สัญญามันจะถูกยกเลิกเป็นการจ่ายขั้นต่ำไง เพราะว่าที่พี่ทยอยมาเนี่ย,41.08,45.31,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-18-31118001506917368-197.wav
ตรงเนี้ย หนูต้องแจ้งให้ทราบเงื่อนไขเดิมถูกยกเลิกนะคะ พี่ต้องจ่ายขั้นต่ำเดือนละสองพัน เพราะถือว่าพี่ผิดนัด,17.93,23.06,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-04-60204001506918533-64.wav
ครับผมในในส่วนที่คุณในส่วนนี้ คุณพี่จะดำเนินการแบบไหนครับพี่ ทยอยจ่ายขั้นต่ำหรือว่าจะเป็นอ่าดำเนินการปิดบัญชี,52.51,60.05,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-01-31001001506933504-90.wav
โอเคค่ะ ตัวยอดการจ่ายก็คือ จะจ่ายขั้นต่ำตามยอดเจ็ดร้อยแปดสิบที่แจ้งไปใช่ไหม,16.55,21.5,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-27-10227001506913583-113.wav
ในยอดการจ่ายขั้นต่ำบริษัทอิออนอนุมัติมา ในยอดการจ่ายอยู่ที่เดือนละหนึ่งพันห้าร้อยบาท หรือว่าหนึ่งพันบาทนะครับ,154.74,159.86,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-24-30324001506932463-47.wav
แต่ถ้าปิดไม่ได้ก็ให้ลูกค้าจ่ายขั้นต่ำเข้ามา ที่สามร้อยบาทนะคะพี่,31.25,34.94,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-13-30313001506917022-208.wav
ได้เนาะ พอดีว่าที่ %agent% ต้องขอแบบนี้ก็คือ %agent% ส่งรายชื่อขอจ่ายขั้นต่ำเข้าไป ทีนี้ทางบริษัทเขาอนุมัติแล้วทีนี้,47,54.31,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-31-31031001506920681-111.wav
เลือกเลือกหนึ่งสัญญาแล้วก็จ่ายขั้นต่ำไปก่อนมั้ยคะ,219.65,222.68,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-17-30317001506920890-224.wav
ก็คือให้มีการจ่ายขั้นต่ำเนี่ยอย่างน้อยหนึ่งพันบาท ก่อนวันที่สิบสอง,238.72,242.72,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-02-30102001506935549-160.wav
อันนี้บัญชีคือของลูกค้ายังไม่ได้ %?% สรุปว่าลูกค้าจะเป็นผ่อนจ่ายขั้นต่ำต่อไหม,12.49,17.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-09-31109001506934841-142.wav
แต่ว่ามีมีเงินชำระอยู่ใช่ไหม เพราะว่า ณ ปัจจุบันเค้าตามอยู่ หกพันแปดร้อยสี่สิบบาท แต่ถ้าเกิดว่าลูกค้าจะจ่ายขั้นต่ำ,38.95,46.87,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-09-31109001506934841-142.wav
สะดวกยื่นชำระสองพันหกร้อยเก้าสิบเอ็ดเลยไหม หรือว่าจะเป็นจ่ายขั้นต่ำหนึ่งเดือน,60.7,65.85,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span10-27-31027001506935248-82.wav
นั่นแหละค่ะ หนูก็งงอยู่เหมือนกัน ถ้าเกิดลูกค้าแจ้งแจ้งว่าชำระแล้วที่ จริงจริงถ้าเกิด จะใช้บัตรเนี่ย ลูกค้าก็จ่ายขั้นต่ำมาทุกเดือนถูกต้องมั้ยคะ,208.05,216.79,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-25-30425001506922178-80.wav
ถ้ามันไม่ได้ยอดเต็มยังไง จ่ายขั้นต่ำเข้ามา ใช้บัตรไปก่อน เพราะว่าเดี๋ยว,259.93,263.25,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span03-04-60304001506831322-153.wav
ถ้าเกิดจะจ่ายขั้นต่ำ ก็คือให้แจ้ง %agent% เลย %agent% จะได้แจ้งเรื่องไปยังหน้าระบบให้,46.88,51.26,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-03-31203001506931475-139.wav
จ้ะ ถ้าเกิดลูกค้าจะจ่ายขั้นต่ำ %agent% สอบถามลูกค้าก่อนว่า ตัวเนี้ยเขาตามยอดอยู่ที่สี่พันห้าร้อยเจ็ดบาทนะคะ ขั้นต่ำอยู่ที่เก้าร้อยยี่สิบบาท,37.3,46.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span12-03-31203001506931475-139.wav
เอ่อ เดี๋ยวนะคะ ทางคุณพี่ไม่สะดวกจ่ายยอดเต็มจะให้จ่ายขั้นต่ำก่อนน่ะค่ะคุณพี่ แปดร้อยห้าสิบบาทอ่ะค่ะ,22.31,29.66,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-11-30411001506926690-226.wav
ตรงนี้ก็คือต้องผ่อนจ่ายยอดเต็มอ่ะ จ่ายขั้นต่ำเลยอยู่ที่เดือนละประมาณสองพันไหวมั้ย,85.65,90.83,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span05-11-10511001506917779-175.wav
ตรงนี้ก็คือสามารถจ่ายขั้นต่ำอยู่ที่เก้าร้อยบาทได้เลยน่ะค่ะ,105.67,108.99,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-29-30429001506928103-17.wav
คือจะให้จ่ายขั้นต่ำเข้ามาน่ะค่ะพี่,50.08,52.64,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-01-30401001506913642-69.wav
คือพี่ต้องหา พี่หาก่อนได้ไหม เพราะว่าตอนนี้พี่จ่ายขั้นต่ำแต่พี่สามารถกดเงินได้,86.53,92.26,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span09-27-30927001506923446-192.wav
แล้วก็ %agent% ให้จ่ายขั้นต่ำเพื่อที่จะ,129.27,131.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-07-60307001506930314-143.wav
หกพันหนึ่งร้อยห้าสิบสี่บาทนะคะ แต่ถ้าเกิดว่าจ่ายขั้นต่ำแบบนี้จ้ะพี่จะจ่ายอยู่,59.57,65.04,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-14-60214001506924289-59.wav
ซึ่งตอนนี้หนูเช็กสถานะ มันเป็นแค่ล็อกธรรมดา ถ้าลูกค้าจ่ายขั้นต่ำ ตามเงื่อนไขของลูกค้าค้างหนึ่งเดือน,155.83,161.4,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-10-31110001506933997-143.wav
ลูกค้าจ่ายขั้นต่ำมาสี่พันกว่าบาทเนี่ยกดได้สองหมื่นเลยนะคะ,88.32,91.89,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span11-10-31110001506933997-143.wav
พี่ต้องจ่ายขั้นต่ำเข้ามาห้าร้อยบาท,216.54,218.93,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-11-60111001506923482-88.wav
เพราะว่าการที่ลูกค้าจ่ายขั้นต่ำหนึ่งรอบบิลน่ะ บัตรจะใช้ได้ถึงวันที่เจ็ดของทุกเดือนเท่านั้น,111.23,116.47,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-09-10409001506936299-219.wav
แต่ต้องมียอดจ่ายเข้ามาแต่ต้องจ่ายขั้นต่ำเข้ามา แล้วพี่ก็จ่ายเดือนละห้าร้อยบาทต่อเดือน,175.5,181.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-11-60111001506923482-88.wav
มันจะไม่เหมือนกับบัตรเครดิตที่สมมติว่าจ่ายขั้นต่ำเดือนละสองสองพัน %(โถะ)% สมมตินะ,432.76,438.92,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-23-10223001506936628-174.wav
สัญญาทุกสัญญาที่เป็นห้าสัญญาจะเปลี่ยนเป็นสัญญาเงินกู้ตัวเดียว แล้วก็เป็นยอดรวม แล้วก็จ่ายขั้นต่ำอยู่เท่านี้เริ่มเป็นงวดที่หนึ่ง,54.97,61.91,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-09-30309001506915505-187.wav
ก็จะแจ้งลูกค้าว่าลูกค้าต้องจ่ายขั้นต่ำต่อเดือนเท่าไหร่ ก็อยู่ประมาณพันหนึ่งร้อยกว่าบาทที่ที่เคยแจ้งไป,43.05,49.54,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span03-09-30309001506915505-187.wav
คือตรงนี้เราให้จ่ายขั้นต่ำได้อยู่ที่ยอดสี่ร้อยบาทน่ะค่ะ,48.2,51.79,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span01-08-60108001506933313-110.wav
ตรงนี้ก็จะได้จ่ายขั้นต่ำอยู่ที่,100.38,102.7,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-10-60210001506924328-71.wav
ถ้าเกิดว่ารอบบิลนี้ไม่จ่ายเข้ามา ก็ไม่ ไม่ สามารถที่จะดึงเรื่องให้จ่ายขั้นต่ำได้นะคะพี่,77.85,82.81,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-15-60415001506928830-39.wav
จ่ายขั้นต่ำก่อนก็ได้ลูกค้า พันเจ็ดร้อยสิบบาท,29.5,32.9,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span02-12-60212001506847079-170.wav
อีกสัญญาตัวนึงยอดที่ลูกค้าต้องจ่าย ขั้นต่ำอยู่ที่สี่ร้อยเจ็ดสิบเจ็ดบาท,70.4,74.71,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-11-30411001506914423-199.wav
ไปที่เซเว่นก็ได้ค่ะพี่ เพราะว่าหน้าตู้อ่ะ มันต้องจ่ายขั้นต่ำสองร้อยบาทไง,27.98,31.61,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span01-13-60113001506833042-203.wav
แต่บัตรเครดิตเนี่ย มันจะต้องจ่ายขั้นต่ำสิบเปอร์เซ็นต์ตามยอดที่ลูกค้าใช้ค่างวดของของคุณ %name(อุบล)% มันจะค่อนข้างสูงนิดนึง,113.65,120.1,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52041_205b9c4aaf1b297-50101001505637277-0.wav
แสดงว่าก่อนหน้านี้ ก่อนจะประนอมหนี้เนี่ยคือลูกค้า จ่ายขั้นต่ำค่อนข้างที่จะสูงถูกไหม,490.08,496.83,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span04-22-30422001506925309-97.wav
ถ้าลูกค้าจ่ายขั้นต่ำทุกเดือน อย่างที่ %agent(กิตติพล)% แจ้งไป หนึ่งพันหนึ่งร้อยสิบบาทเนี่ย ทุกเดือน ทุกเดือน,58.98,63.64,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span04-14-30414001506847480-192.wav
อ่า แต่ถ้าสมมุติว่าเรา เราหาเงินก้อนไม่ได้ เราก็จ่ายขั้นต่ำไปก่อนก็ได้,123.18,127.85,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-09-10109001506416993-148599.wav
เราให้จ่ายขั้นต่ำนะ พี่ไม่ต้องหาจ่ายทั้งสองงวด,150.68,153.48,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span12-09-31209001506827152-15.wav
แล้วก็จ่าย จ่ายขั้นต่ำก็จะน้อยลงทุกทีเราเอา สมมติว่า,128.13,131.37,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-187-10287001506402066-63339.wav
ครับ %(สุ)% จะจ่ายขั้นต่ำไหม เพราะว่าถ้าจ่ายขั้นต่ำก็บัตรก็ยังสามารถใช้ได้เหมือนเดิมครับ,71.91,77.18,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span09-05-30905001506850986-228.wav
ปกติอ่ะของเราอ่ะค่ะ ถึงแม้ว่าจะโทรหรือจะไม่โทร มันจะขึ้นอยู่กับการจ่ายของลูกค้าเป็นหลัก ถ้าลูกค้าจ่ายขั้นต่ำอิออนทันวันที่สี่ของเดือนน่ะค่ะ,79.85,88.46,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52169_51128b54b9bdc59-50101001505800797-0.wav
แล้วตรงนี้อ่ะ วันนี้อยาก อยากให้จ่ายขั้นต่ำก่อนได้มั้ยพี่ อยู่ไกลจากตู้อิออนมั้ย,71.2,76.55,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/52263_a5e286cbcea6f2f-50101001505966483-0.wav
ลูกค้าตรงนี้จ่ายขั้นต่ำให้ %agent% ภายในวันนี้นะคะ สี่พันสองร้อยเจ็ดสิบบาท,34.15,38.72,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span01-04-60104001506838700-29.wav
อีกอย่างนึง บัญชีลูกค้ามันประมาณแสนกว่าบาท แล้วถ้าลูกค้าจ่ายขั้นต่ำมาเนี้ย มันจะต้องหมุนได้,35.7,40.65,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-01/span12-19-11219001506841436-221.wav
จ่ายขั้นต่ำทั้งหมดเลยหรอคะ,169.89,172.07,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52180_c0a303531df1fd0-50101001506409468-0.wav
พอดีเลยเดือนนี้น่ะ มันจะเข้าอ่างวดที่สามเลยจะ %ขออนุญาต <ขอนุญาต>% ติดต่อเข้ามาสอบถามก่อนเผื่อลูกค้าสามารถจ่ายขั้นต่ำเข้ามาก่อนสักงวดนึงน่ะค่ะ,25.03,33.12,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-163-10263001506405345-73366.wav
จ่ายขั้นต่ำ เจ็ดแปดสองหนึ่ง เนาะ,48.23,52.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-179-10279001506396189-22308.wav
จ่ายขั้นต่ำ,43.05,44.37,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-179-10279001506396189-22308.wav
ของอิออน คุณ %name(สุภาพร)% รอบบิลที่แล้วไม่ได้ทบ จ่ายสองงวดเนาะ ก็คือจ่ายขั้นต่ำเข้ามาแค่งวดเดียวใช่มั้ย,11.81,17.46,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-09-10109001506413731-130232.wav
อ่า %(รบ)% รบกวนหน่อยนะคะ เพราะว่าเราให้ลูกค้าจ่ายขั้นต่ำแล้ว,94.59,97.77,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52172_16cfad320e42067-50101001505722036-0.wav
รักษาสถานะ %(กะ)% ก่อนเผื่อจ่ายขั้นต่ำก่อนก็ได้เดือนนี้อะไรอย่างงี้ค่ะ,389.4,392.85,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/ch-205-10305001505704852-6023623.wav
ยอดจ่ายขั้นต่ำอยู่หนึ่งพันสองร้อยห้าสิบห้าบาทนะคะ,38.3,43.05,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/ch-45-10145001505790093-6157778.wav
เดือนหน้าลูกค้าก็จะได้จ่ายขั้นต่ำแบบนี้อีกนะครับ,132.38,134.84,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/ch-108-10208001505709469-6042870.wav
ยอดจ่ายขั้นต่ำ หนึ่งพันกับเจ็ดสิบหก ค่ะ,157.72,160.28,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52275_c374fb04980e3dc-50101001505715211-0.wav
เอ่อ อย่างเดือนเนี้ย ถ้าลูกค้าจ่ายขั้นต่ำ หนึ่งพันกับเจ็ดสิบหกบาทอ่ะค่ะ,111.49,115.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52275_c374fb04980e3dc-50101001505715211-0.wav
อ่า เราจ่ายขั้นต่ำมา อ่า สักสองร้อยก็ได้,166.1,170.03,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-20/52241_b626ea63a2bc33b-50101001505891522-0.wav
แล้วเวลาจ่ายเงินมามันจะไม่ปน กับยอดคุณ %name(ปริศนา)% อย่างสมมุติว่า เขาก็จ่ายขั้นต่ำของเขาไปอย่างเงี้ยค่ะ,246.96,252.1,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52174_a356b67371d270a-50101001505710856-0.wav
เพราะฉะนั้นเนี่ยถ้าพี่ไม่ได้จ่ายขั้นต่ำเนี่ย,102.57,104.82,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52162_a694ebbc8b3241b-50101001505726499-0.wav
เขา เขาจ่ายขั้นต่ำใช่มั้ยคะ,68.72,70.6,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52174_a356b67371d270a-50101001505710856-0.wav
คือเอาง่ายง่าย ถ้าจ่ายขั้นต่ำเจ็ดร้อยห้าสิบอ่ะค่ะ รูดเติมน้ำมันได้แน่นอน รูดได้หกร้อย,136.35,140.7,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/ch-85-10185001505810759-6223450.wav
ก็คือลูกค้า อ่าลูกค้าจ่ายขั้นต่ำสองพันแปดร้อยหกสิบสองบาทค่ะ,82.2,86.07,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52002_ec75f497e7d9263-50101001505618020-0.wav
สองพันหกร้อยสี่สิบ อันนี้จะจ่ายขั้นต่ำเลยใช่มั้ยคะ หรือว่ายังไงเอ่ย,77.19,81.02,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-20/52299_72acef31165029e-50101001505879437-0.wav
ทีทีนี้ %(คึ)% คือขึ้นอยู่กับตัวลูกค้าแล้วว่าถ้าลูกค้ามีมีมากก็ชำระมากมีน้อยก็จ่ายขั้นต่ำเข้ามาก็ได้,272.12,279.31,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/span1-31-70131001505710902-176.wav
คุณจะจ่ายขั้นต่ำเยอะอ่ะ,189.94,191.28,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-17/52062_ade7918d73f03e6-50101001505617807-0.wav
จะแนะนำวิธีการจ่าย คือให้พี่จ่ายขั้นต่ำมาก่อน ก็คือลองสำรอง ก็คือยืม,67.2,72.4,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/ch-110-10210001505808435-6215624.wav
สองพัน ไม่ถึงสองพันเจ็ดด้วยซ้ำอ่ะค่ะ มัน มัน มัน มัน แต่ แต่ถ้าเกิดว่าจ่ายขั้นต่ำก็ได้สองพันเหมือนกัน ก็เลยแนะนำว่า,132.85,139.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52051_935d006b8a8ae81-50101001505808840-0.wav
อิออนเขาเพิ่งมีนโยบายให้ลูกค้าจ่ายขั้นต่ำได้ที่สามเปอร์เซ็นต์,63.84,67.63,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-16/ch-146-10246001505540340-5941596.wav
ถ้าเกิดพี่ทำรายการได้ พี่จ่ายขั้นต่ำดีกว่า สี่พันเจ็ดยี่สิบสาม,104.36,107.86,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-16/52277_a839b7a4a9b5f27-50101001505530959-0.wav
เอ่อขอโทษนะคะ ตัวนี้จะเป็นจ่ายขั้นต่ำหกพันหนึ่งร้อยสี่สิบบาท,54.31,58.35,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52084_f275a83084a0ab6-50101001505801583-0.wav
นะคะ ก็คือมันเป็นการจ่ายขั้นต่ำตามใบแจ้งการชำระ,465.79,469.31,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-16/52018_a2eeac3dc26e3f7-50101001505534372-0.wav
ครับ เพราะว่าส่วนใหญ่ถ้าตู้อิออนจะต้องจ่ายขั้นต่ำอย่างน้อย น้อยสุดก็สองร้อยถูกต้องไหมครับ ที่จริงตอนแรกอ่ะ ถ้า ถ้าแบบ,109.15,115.31,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-21/ch-103-10203001505981793-6436510.wav
อ๋อ %(สิ้น)% ถ้าจ่ายขั้นต่ำ มันสามพันน่ะคะพี่,20.53,23.96,\\192.168.1.70\Data1\Logger\ACU\TQM\TQM_20170818_P01/voice/22798470_11_63.wav
ผมอาจจะทำ เดี๋ยวนะ แป๊บนึง ผมจะทำเจ็ดงวดให้ งวดแรกอ่ะ จ่ายขั้นต่ำก่อนห้าพัน,74.13,79.36,\\192.168.1.70\Data1\Logger\ACU\TQM\TQM_20170818_P01/voice/12560440_17_9.wav
แล้วก็เราก็ไปจ่ายขั้นต่ำกับตัวบัตรอันนั้นอ่ะได้,34.43,37.26,\\192.168.1.70\Data1\Logger\ACU\TQM\TQM_20170818_P01/voice/9581537_30_40.wav
ของพี่ก็คือ นัดกับน้องเขาคือ ชำระทีละรายการไหม หรือว่าจ่ายขั้นต่ำไปเลยครับ,443,447.83,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_TESTSET_01/./ch-13-10113001492749066-295120.wav
แล้วทีนี้ ที่ ผ่าน คุณ ก็มีการจ่ายขั้นต่ำ แต่ยอดหนี้ ณ ตอนนี้ของบัตรวีซ่าการ์ดที่เป็นประกันหัก,62.65,69.16,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_TESTSET_01/./ch-06-10106001492747629-290341.wav
