transcription_text,start,stop,path
เดี๋ยวบัตรอ่ะ จะคำนวณมาให้เราเลยว่าคุณ %name(สมบูรณ์)% จะจ่ายขั้นเต็มได้กี่บาท จะจ่ายขั้นต่ำได้กี่บาท,106.98,111.95,\\192.168.1.68\shared\Project\True\TextAnalytic\AudioData\20160921_Cigna/voice/Cigna-10.130.234.45_10.130.27.26_9272.wav
นะฮะ จ่ายขั้นต่ำ ขั้นเต็ม,118.65,120.24,\\192.168.1.68\shared\Project\True\TextAnalytic\AudioData\20160921_Cigna/voice/Cigna-10.130.234.46_10.130.196.88_035F.wav
เหรอ เพราะว่าพี่เห็นใบบัตรของ aeon มา บอกว่าให้พี่จ่ายขั้นต่ำเจ็ดร้อยกว่าบาท พี่ล่ะ งง งง อะไร,79.05,84.91,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-161-10261001462341677-300363.wav
ไม่ค่ะยอดที่จ่ายขั้นต่ำเดือนนี้อ่ะค่ะ,28.18,31.45,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-04-10104001462350935-428330.wav
แล้วแล้วผมจ่ายขั้นต่ำเนี่ย check ยอด %?%,39.1,41.98,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-215-10315001462353044-472244.wav
แต่ถ้าไม่สะดวกชำระทั้งหมด จ่ายขั้นต่ำ สี่ร้อยเจ็ดสิบเอ็ดบาทอ่ะค่ะ,58.4,62.3,\\192.168.1.68\shared\Project\True\TextAnalytic\AudioData\QA_Sep_08/voice/True_QA-172.30.178.116_172.30.178.133-20160907_134844_UVIR.wav
เอ่อ แล้วตรงค่าบริการตรงนี้ครับ เอ่อ สามารถจ่ายขั้นต่ำได้เท่าไหร่เอ่ย,577.13,581.89,\\192.168.1.68\shared\Project\True\TextAnalytic\AudioData\QA_Apr_02/20160615/6268811278992605288_1_6268811278992605288_1_47.wav
ในออนไลน์บอกว่าจ่ายขั้นต่ำเก้าสี่สี่หนึ่งแต่พี่,153.66,156.59,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20151200_COLBKK_P1/L3/15/15/15/ch-160-30260001450168570-3050155.wav
ใช่ เพราะว่าคุยกันอยู่ คุยยังไงเขาก็บอกว่าจ่ายขั้นต่ำไปเลย อะไรก็ไม่รู้ พูด นี่ไม่เข้า ยังไงอ่ะ ทำยังไงเขาก็ไม่จ่ายจะจ่ายแค่นั้น,310.1,319.57,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20151200_COLBKK_P1/L1/12/20/11/ch-33-10133001450587431-3943184.wav
ทุกเจ้าก็บอกเหมือนน้องนะแหละ ว่าอยากให้จ่ายขั้นต่ำ อยากให้จ่ายขั้นต่ำ แต่พี่ก็บอกเลย ขั้นต่ำ พี่ก็ไม่มีให้ ตอนเนี่ย,286.32,291.92,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20151200_COLBKK_P1/L3/15/15/19/ch-77-30177001450181472-3083506.wav
ถ้าจ่าย จะ อ่า ค่ะ ถ้าจะ ถ้าจ่ายขั้นต่ำ ก็คือ จ่ายขั้นต่ำนั้นก็คือ,86.52,90.91,http://192.168.1.11/data/ACU/ACSS_TextMining\bad7_1347_01_cus/voice/span12-03-11203001359351358-179.spx
ขั้นต่ำเท่าไหร่พี่ จ่ายขั้นต่ำอ่ะ,19.95,21.68,http://192.168.1.11/data/ACU/ACSS_TextMining\good7_1968_01_cus/voice/span03-02-10302001355738366-159.spx
เงิน เงินต้นน่ะ เงินเป็นก้อนน่ะ ผมคงจะชำระไม่ ไม่ได้อ่ะ น่าจะผ่อน ผ่อนจ่ายขั้นต่ำเอาอ่ะ,58.05,64.34,http://192.168.1.11/data/ACU/ACSS_TextMining\good7_1968_01_cus/voice/span12-11-11211001364527672-227.spx
ตอนเนี้ยพี่พี่ จ่ายขั้นต่ำ จ่าย เดินบัญชีอะไร ก็ไม่ได้เลยเนี่ย สองเดือนเนี้ย,28.91,33.43,http://192.168.1.11/data/ACU/ACSS_TextMining\bad2_1201_01_cus/voice/span01-11-30111001352950721-206.spx
เพราะว่าตอน %?% ที่ผมเคยไปจ่ายนะฮะ คือจ่ายขั้นต่ำ,116.75,119.8,http://192.168.1.11/data/ACU/ACSS_TextMining\good7_1968_01_cus/voice/span12-18-11218001364547139-122.spx
หนูอยากจะต่อรองอ่ะค่ะ ถ้าสมมุติจ่ายทบไปห้าห้าพันแล้วของเดือนนี้ รวมกันแล้วเดือนหน้าที่จะจ่ายขั้นต่ำล่ะ,467.18,478.21,http://192.168.1.11/data/ACU/ACSS_TextMining\good1_1205_02_cus/voice/span02-07-10207001367458903-146.wav
